,sigma,function,mae_nn_train,mae_nn_test,mae_mdl_train,mae_mdl_test,rmse_nn_train,rmse_nn_test,rmse_mdl_train,rmse_mdl_test,n,r
0,0.0,leaky_ReLU,0.009742171033004742,0.10883056978613798,0.0006734586004404173,0.014624302683727136,0.011254312006001464,0.12204334093979398,0.0009618915211032187,0.01954435910401258,0,0
1,0.0,leaky_ReLU,0.006055204051453114,0.16164133920243842,0.004579234234655778,0.1219063982063775,0.008754867978013827,0.17185149240205597,0.006301769391263811,0.12764825418669906,1,0
2,0.0,leaky_ReLU,0.007293961289286669,0.14982935924621016,0.0049226720920915994,0.062350397286600794,0.009168470296552803,0.17736076547300408,0.006981797176763952,0.07115452487592258,2,0
3,0.0,leaky_ReLU,0.00336819974136761,0.15367042130421524,0.001551200946605615,0.290589577641513,0.004761942313958528,0.17418188272311583,0.0019501882901657005,0.386120395653824,3,0
4,0.0,leaky_ReLU,0.004404866856948752,0.12011494908959627,0.0010206309265290278,0.04338938036122616,0.0055394203023022065,0.1473787341937814,0.001244483973661193,0.05241861569115438,4,0
5,0.0,leaky_ReLU,0.0023532040600613433,0.019182888501421618,0.0006208144297262066,0.1278569029977107,0.003006227266952594,0.028584563315310504,0.0007859127976966045,0.15750934632005062,5,0
6,0.0,leaky_ReLU,0.007155200649767202,0.04030125925021673,0.001587988882134802,0.02995537999825973,0.009828454060828908,0.043050698760929526,0.002321499890064241,0.04549782033459298,6,0
7,0.0,leaky_ReLU,0.009786471622790886,0.09959321491141303,0.003598119401952779,0.024488655783714498,0.01243686650133114,0.11051836068429101,0.005183563560603593,0.025792967403018542,7,0
8,0.0,leaky_ReLU,0.012618433554092721,0.05221352781329371,0.006840254815911389,0.054360981567628634,0.01870420214830038,0.06974815842464666,0.009675836382815628,0.06519959192879685,8,0
9,0.0,leaky_ReLU,0.004675442409498657,0.045349801725799804,0.0018162876798551413,0.0274850075920674,0.005636536806523556,0.05299028715223461,0.002549492013365736,0.03171838419530275,9,0
10,0.0,leaky_ReLU,0.008945963879774662,0.08855452571835337,0.0005780909927431518,0.015325733288384491,0.01021378059872202,0.09861358445622263,0.0007532005090345197,0.021364985468210678,0,1
11,0.0,leaky_ReLU,0.006079495918319614,0.1767957920596905,0.0031183302530157333,0.2851837690660131,0.008748895990785684,0.18910843888739878,0.003955873311590553,0.31539536727747813,1,1
12,0.0,leaky_ReLU,0.007729909229797273,0.1591039002522766,0.00422617382972039,0.02032061074719665,0.010164736739881735,0.189411914901902,0.0058103459660000375,0.02362239712866024,2,1
13,0.0,leaky_ReLU,0.003115145230829669,0.13957223030942492,0.0014591932245653684,0.44007642056111546,0.00435031137859768,0.15769426690532856,0.0018394132056489686,0.5928299686557249,3,1
14,0.0,leaky_ReLU,0.004191358661633306,0.20278599863327948,0.002050395882096867,0.3962359824246196,0.004964612719302352,0.24954626152948337,0.0025009666608503253,0.48745997655450035,4,1
15,0.0,leaky_ReLU,0.003609694105727216,0.042279355342071036,0.0019477249370750045,0.549316925231995,0.004169829140995007,0.050632491769837557,0.002703469444031359,0.8198802476156963,5,1
16,0.0,leaky_ReLU,0.007063729669656607,0.04599446298564526,0.001637134359618583,0.053538262431108506,0.009873881235178687,0.05082157337915604,0.0023877128032177876,0.05986401491019131,6,1
17,0.0,leaky_ReLU,0.009626384923589137,0.07992724054755114,0.0035211041961599487,0.10579514397878742,0.012199640293504245,0.08723763043734575,0.004960368273933796,0.146703206955104,7,1
18,0.0,leaky_ReLU,0.012495230848629347,0.047406238103321695,0.011048571131446713,0.03133862312947404,0.01868875019688834,0.06447514864208952,0.015353365237160556,0.036504996568904394,8,1
19,0.0,leaky_ReLU,0.003746380356460477,0.07128730193209616,0.00120282186125281,0.07218177367702187,0.004857999258781264,0.08367413166527934,0.001464918685535431,0.09283359494643549,9,1
20,0.0,leaky_ReLU,0.008860415101123443,0.08357385223184585,0.0007070167624265313,0.08061422134127724,0.010129552685998295,0.09328324408787526,0.0009944223288062403,0.10485215723284093,0,2
21,0.0,leaky_ReLU,0.006033395519493496,0.1719078637668534,0.0038929672878197097,0.20685958632600912,0.008695835158631076,0.18360699207887365,0.00465229047475689,0.2316651264573837,1,2
22,0.0,leaky_ReLU,0.007784096595089564,0.15972728896511315,0.0039430877240044316,0.14412838019617627,0.010270906648049458,0.19020161699334287,0.005831066332457739,0.17771119409746303,2,2
23,0.0,leaky_ReLU,0.003097343014208076,0.16330092251209477,0.0014101684386256576,0.1166033098193287,0.004523050154509878,0.1850272329955883,0.0017540539836072885,0.14190740123329315,3,2
24,0.0,leaky_ReLU,0.004357147199854163,0.14733266615554416,0.0021761417875777417,inf,0.005384925003369174,0.18566156535369344,0.002669534457769518,inf,4,2
25,0.0,leaky_ReLU,0.0023095722982308027,0.04430854194544006,0.001947724973930349,0.5493168760295255,0.0028767729136989365,0.061245696264702866,0.002703469444031351,0.8198801720097595,5,2
26,0.0,leaky_ReLU,0.006911805218880036,0.031057748009537707,0.002005928358564853,0.0769558278415786,0.00986020203574632,0.032859557690340845,0.00286180430067003,0.08700800212588575,6,2
27,0.0,leaky_ReLU,0.009699453736394166,0.07311474755143259,0.004103733607632377,0.0763773943952873,0.01217485490260013,0.07895558663866004,0.005366770973777323,0.09096841906466588,7,2
28,0.0,leaky_ReLU,0.014188475349308878,0.04607099209005701,0.010376042396248519,0.20105286275206377,0.01948797246648394,0.04887013070906414,0.01601060673136813,0.22705693607211413,8,2
29,0.0,leaky_ReLU,0.0025628194130254624,0.03674686362213053,0.0018762492970404185,0.02032843499398078,0.0036265597447684445,0.043666796556043594,0.0026597746344189342,0.02434413817250354,9,2
30,0.02,leaky_ReLU,0.009289112050271081,0.09517791520363227,0.004304516779547936,0.08367971293518124,0.01069286603007023,0.10630159395341049,0.005410687891432551,0.10306254329505832,0,0
31,0.02,leaky_ReLU,0.007924522714133063,0.20906405750803042,0.008079422835335895,0.17391568921729222,0.010047995258163543,0.22297643474227535,0.00995381900751348,0.18428848588293112,1,0
32,0.02,leaky_ReLU,0.007354511530224583,0.16314209270737226,0.011843025079123503,0.12630398264730802,0.009534509711635246,0.19323063376874064,0.014402419281820211,0.15399945905288634,2,0
33,0.02,leaky_ReLU,0.005543418073242747,0.012148303523950549,0.005473612097438842,0.21169421512422182,0.006990957744366211,0.013610355166808873,0.007144479658214211,0.24620554556112348,3,0
34,0.02,leaky_ReLU,0.007832293056429303,0.03954845457994239,0.004606762184458623,0.9627553660258427,0.010425334907012583,0.044893672170149536,0.005588700407026782,1.312146213734506,4,0
35,0.02,leaky_ReLU,0.009125493482185665,0.2026325028912953,0.0087220232879204,0.15001958776505125,0.010914172624655842,0.23456262384289925,0.010225805933274315,0.17224672256889986,5,0
36,0.02,leaky_ReLU,0.007507887430016815,0.07089639065104618,0.006599816521521699,0.07677303111375475,0.010137715744746159,0.07438740923614598,0.008280474417970203,0.0876269824069402,6,0
37,0.02,leaky_ReLU,0.010378696715988974,0.11016330678797777,0.00983073855345434,0.12108881388162412,0.012936956504324094,0.122075812633862,0.011957094352915946,0.15997451727679332,7,0
38,0.02,leaky_ReLU,0.014059344542490164,0.04669129710377952,0.014472420889293427,0.27349319787345344,0.018931915125250783,0.054505381274077926,0.01873238734683291,0.3235433068828291,8,0
39,0.02,leaky_ReLU,0.00519969297309189,0.07891251465299179,0.003836343901810819,0.02623987099824816,0.0061977205628909,0.09348881560052659,0.005219243501690882,0.02928696451897606,9,0
40,0.02,leaky_ReLU,0.010262914748956091,0.0950982293642462,0.002768335524270407,0.07655828730501818,0.011591056444564693,0.10576942523302248,0.0031324141844654256,0.09434691145972458,0,1
41,0.02,leaky_ReLU,0.00687430671287473,0.1882964500757485,0.0064125305558687664,0.11011198445481198,0.00951880035628899,0.20200497172682227,0.007998020153379044,0.11584107532463195,1,1
42,0.02,leaky_ReLU,0.008998989401385764,0.16362250450997765,0.009298717412702233,0.13617516773559693,0.012008975375452766,0.19263252834144562,0.013342414451666472,0.16445402096185646,2,1
43,0.02,leaky_ReLU,0.005927814966719595,0.18427765203799717,0.005483077965774947,0.3801736122647551,0.007172253395512283,0.21810212586189331,0.007858291823377259,0.4871198718512438,3,1
44,0.02,leaky_ReLU,0.011400113608285653,0.11367539104809676,0.006220352474524003,1.9399173841711665,0.014679231798478578,0.11614544797911616,0.007462698915234857,3.3694163274430595,4,1
45,0.02,leaky_ReLU,0.004066406973177486,0.08662614293737353,0.00856205095463464,0.14932424576696804,0.004875462121711683,0.1029912595209861,0.010122320857563278,0.1716414492376638,5,1
46,0.02,leaky_ReLU,0.007012334253746691,0.04287985680521179,0.006942636090851109,0.07128458931741734,0.010036504373250934,0.058222637091368205,0.0081221219602927,0.08277402356417579,6,1
47,0.02,leaky_ReLU,0.008505205615932624,0.0309083870071486,0.010739152487105304,0.07068682094289003,0.010994804398577349,0.03712916807524303,0.012840193674859123,0.07734485694543247,7,1
48,0.02,leaky_ReLU,0.014946020915721442,0.07513968599625417,0.010391868286226775,0.6558373264063007,0.02038558393258627,0.09195868658840836,0.013011674367902083,0.8547333863738213,8,1
49,0.02,leaky_ReLU,0.0076781571990903455,0.030206391620862815,0.008283599294999305,0.07454813915779263,0.009272402487763998,0.04097232126549843,0.010608047014333485,0.08727369812139009,9,1
50,0.02,leaky_ReLU,0.006098684397147538,0.03554378690865219,0.005855036266396115,0.03205532654450016,0.006892783706957143,0.04445258891712562,0.008046963321919558,0.03771294173831618,0,2
51,0.02,leaky_ReLU,0.008014292268431877,0.11119933829309153,0.008695418080358532,0.33845969151100347,0.009637568887401016,0.11839133522426325,0.01200928721249065,0.37955740570263774,1,2
52,0.02,leaky_ReLU,0.007665088715438891,0.11300873193240558,0.009466310735125364,0.12467689049448893,0.009516177683540893,0.13519021157481534,0.013225090593124057,0.1525071307524116,2,2
53,0.02,leaky_ReLU,0.007056058943670243,0.01954105726638255,0.00687366145696972,0.14733176832560677,0.010471199274144726,0.022716059420995714,0.009973093810653158,0.1821700674786123,3,2
54,0.02,leaky_ReLU,0.008731250945027635,0.08485316060135065,0.005936512706135945,0.9573814934864434,0.013916425730571502,0.08567390158593258,0.00740461058865517,1.313456606435639,4,2
55,0.02,leaky_ReLU,0.004709626879809321,0.12128760460009792,0.008686070988080144,0.14986722170418773,0.0052672541440617225,0.1522596861447602,0.010199164703025513,0.17211403447674972,5,2
56,0.02,leaky_ReLU,0.0074723812482194564,0.004980914455840675,0.0072177496401685925,0.08329471163332304,0.010190702766551813,0.00562886615443032,0.008982935727121038,0.09480306920956726,6,2
57,0.02,leaky_ReLU,0.010553704077038047,0.07695287133988134,0.010527824226129199,0.11738328865050786,0.012894940287096214,0.08359729906080648,0.01320575212709112,0.1292360739348365,7,2
58,0.02,leaky_ReLU,0.010905331828849884,0.05646832642827594,0.019004895342145705,0.06943089634379147,0.016598475944838414,0.05950649165095111,0.02419481442523497,0.08131546202695576,8,2
59,0.02,leaky_ReLU,0.0049043747266689815,0.03408221380253569,0.007094621638097897,0.04843867658458589,0.006163425177611001,0.04342207195481169,0.009198570304145521,0.06210209444348857,9,2
60,0.04,leaky_ReLU,0.016099601138689027,0.030419556492736553,0.012360532422089253,0.08287471506399861,0.02159179187560536,0.036503716290567936,0.015254052489465897,0.10279974902223153,0,0
61,0.04,leaky_ReLU,0.014684057715552567,0.2804328377404592,0.0092702116349854,0.03419806209983257,0.017762040373055128,0.3015996283941804,0.012107989649304195,0.0388731217961607,1,0
62,0.04,leaky_ReLU,0.007911365713902992,0.13264608664248362,0.013425346027360055,0.10678148422103267,0.010756839733366845,0.16103117491722457,0.01578428176201003,0.1276581787870654,2,0
63,0.04,leaky_ReLU,0.005692752069583931,0.053280635882749894,0.005325576374993565,0.18932818851785185,0.00812128577095144,0.06425205301476705,0.007692770910421084,0.2232760397019058,3,0
64,0.04,leaky_ReLU,0.008873712736608967,0.03504451023753969,0.01480734535165642,0.06139214163279895,0.012721252973954867,0.042520579859589167,0.01944587318061282,0.06993748539416114,4,0
65,0.04,leaky_ReLU,0.013475011049668088,0.3153755349604135,0.008555703441333003,0.14425361654106877,0.017254779096217913,0.3628162912130743,0.01078623778620496,0.16724880450307966,5,0
