,x1,y,rep
0,-4.0,0.0,0.0
1,-3.975,0.0001689596871396621,0.0
2,-3.95,0.0003437053177130052,0.0
3,-3.9250000000000003,0.0005243328050254498,0.0
4,-3.9000000000000004,0.0007109385634349016,0.0
5,-3.8750000000000004,0.0009036195452080265,0.0
6,-3.8500000000000005,0.0011024732824151467,0.0
7,-3.8250000000000006,0.0013075979342044592,0.0
8,-3.8000000000000007,0.0015190923398219554,0.0
9,-3.775000000000001,0.0017370560777874738,0.0
10,-3.750000000000001,0.001961589531670106,0.0
11,-3.725000000000001,0.0021927939629636764,0.0
12,-3.700000000000001,0.002430771591611537,0.0
13,-3.675000000000001,0.002675625684790354,0.0
14,-3.6500000000000012,0.0029274606546364716,0.0
15,-3.6250000000000013,0.0031863821656713024,0.0
16,-3.6000000000000014,0.0034524972527753034,0.0
17,-3.5750000000000015,0.003725914450652793,0.0
18,-3.5500000000000016,0.0040067439358478845,0.0
19,-3.5250000000000017,0.004295097682487893,0.0
20,-3.5000000000000018,0.004591089633077611,0.0
21,-3.475000000000002,0.004894835885816872,0.0
22,-3.450000000000002,0.005206454900093767,0.0
23,-3.425000000000002,0.005526067721991728,0.0
24,-3.400000000000002,0.005853798231874902,0.0
25,-3.375000000000002,0.006189773416349252,0.0
26,-3.3500000000000023,0.006534123667169065,0.0
27,-3.3250000000000024,0.0068869831099588824,0.0
28,-3.3000000000000025,0.0072484899659503695,0.0
29,-3.2750000000000026,0.007618786950307519,0.0
30,-3.2500000000000027,0.007998021711024312,0.0
31,-3.2250000000000028,0.008386347312839387,0.0
32,-3.200000000000003,0.00878392277111721,0.0
33,-3.175000000000003,0.009190913641222365,0.0
34,-3.150000000000003,0.009607492669534408,0.0
35,-3.125000000000003,0.010033840512962787,0.0
36,-3.100000000000003,0.010470146534596481,0.0
37,-3.0750000000000033,0.010916609683998189,0.0
38,-3.0500000000000034,0.011373439471624705,0.0
39,-3.0250000000000035,0.011840857047928666,0.0
40,-3.0000000000000036,0.012319096398916384,0.0
41,-2.9750000000000036,0.012808405671269495,0.0
42,-2.9500000000000037,0.013309048641651722,0.0
43,-2.925000000000004,0.013821306346497336,0.0
44,-2.900000000000004,0.01434547889045911,0.0
45,-2.875000000000004,0.014881887453801304,0.0
46,-2.850000000000004,0.015430876521379113,0.0
47,-2.825000000000004,0.015992816358498762,0.0
48,-2.8000000000000043,0.016568105761918427,0.0
49,-2.7750000000000044,0.017157175117606338,0.0
50,-2.7500000000000044,0.017760489800625168,0.0
51,-2.7250000000000045,0.018378553956766713,0.0
52,-2.7000000000000046,0.019011914710346196,0.0
53,-2.6750000000000047,0.019661166847984576,0.0
54,-2.650000000000005,0.020326958034330243,0.0
55,-2.625000000000005,0.021009994622620008,0.0
56,-2.600000000000005,0.021711048130856673,0.0
57,-2.575000000000005,0.022430962463330505,0.0
58,-2.550000000000005,0.023170661967402886,0.0
59,-2.5250000000000052,0.023931160427064193,0.0
60,-2.5000000000000053,0.02471357110801996,0.0
61,-2.4750000000000054,0.02551911798416672,0.0
62,-2.4500000000000055,0.026349148292599663,0.0
63,-2.4250000000000056,0.027205146584071777,0.0
64,-2.4000000000000057,0.028088750458474292,0.0
65,-2.3750000000000058,0.029001768200899287,0.0
66,-2.350000000000006,0.029946198563644062,0.0
67,-2.325000000000006,0.030924252973751228,0.0
68,-2.300000000000006,0.03193838048498796,0.0
69,-2.275000000000006,0.03299129583831776,0.0
70,-2.250000000000006,0.03408601104678044,0.0
71,-2.2250000000000063,0.03522587098021036,0.0
72,-2.2000000000000064,0.03641459349347985,0.0
73,-2.1750000000000065,0.03765631472010003,0.0
74,-2.1500000000000066,0.038955640242284026,0.0
75,-2.1250000000000067,0.04031770295027209,0.0
76,-2.1000000000000068,0.04174822851907228,0.0
77,-2.075000000000007,0.043253609560917436,0.0
78,-2.050000000000007,0.04484098965751304,0.0
79,-2.025000000000007,0.046518358637846806,0.0
80,-2.000000000000007,0.048294660644301074,0.0
81,-1.9750000000000072,0.05017991672002699,0.0
82,-1.9500000000000073,0.052185363849606085,0.0
83,-1.9250000000000074,0.05432361258530183,0.0
84,-1.9000000000000075,0.056608825579902676,0.0
85,-1.8750000000000075,0.05905691950439278,0.0
86,-1.8500000000000076,0.06168579292400571,0.0
87,-1.8250000000000077,0.06451558269456742,0.0
88,-1.8000000000000078,0.06756895125664246,0.0
89,-1.775000000000008,0.07087140675380046,0.0
90,-1.750000000000008,0.07445165705055204,0.0
91,-1.725000000000008,0.07834199729108922,0.0
92,-1.7000000000000082,0.08257872837085331,0.0
93,-1.6750000000000083,0.08720260025374567,0.0
94,-1.6500000000000083,0.09225926902146207,0.0
95,-1.6250000000000084,0.09779974933682167,0.0
96,-1.6000000000000085,0.10388083397615662,0.0
97,-1.5750000000000086,0.11056543849081778,0.0
98,-1.5500000000000087,0.11792281115245185,0.0
99,-1.5250000000000088,0.12602852556225239,0.0
100,-1.5000000000000089,0.1349641456127819,0.0
101,-1.475000000000009,0.1448164208824295,0.0
102,-1.450000000000009,0.1556758378698729,0.0
