,x1,y,rep
0,-4.0,0.01862811109511398,0.0
1,-3.98,0.018481044799509714,0.0
2,-3.96,0.01833397850390551,0.0
3,-3.94,0.018186912208301258,0.0
4,-3.92,0.018039845912697,0.0
5,-3.9,0.01789277961709278,0.0
6,-3.88,0.017745713321488527,0.0
7,-3.86,0.017598647025884314,0.0
8,-3.84,0.017451580730280053,0.0
9,-3.82,0.0173045144346758,0.0
10,-3.8,0.017157448139071572,0.0
11,-3.78,0.017010381843467395,0.0
12,-3.76,0.016863315547863116,0.0
13,-3.7399999999999998,0.01671624925225886,0.0
14,-3.7199999999999998,0.016569182956654636,0.0
15,-3.6999999999999997,0.016422116661050444,0.0
16,-3.6799999999999997,0.016275050365446173,0.0
17,-3.6599999999999997,0.016127984069841905,0.0
18,-3.6399999999999997,0.01598091777423769,0.0
19,-3.6199999999999997,0.015833851478633466,0.0
20,-3.5999999999999996,0.015686785183029246,0.0
21,-3.5799999999999996,0.015539718887424966,0.0
22,-3.5599999999999996,0.015392652591820748,0.0
23,-3.5399999999999996,0.015245586296216503,0.0
24,-3.5199999999999996,0.01509852000061228,0.0
25,-3.4999999999999996,0.014951453705007998,0.0
26,-3.4799999999999995,0.01480438740940385,0.0
27,-3.4599999999999995,0.014657321113799544,0.0
28,-3.4399999999999995,0.014510254818195326,0.0
29,-3.4199999999999995,0.014363188522591084,0.0
30,-3.3999999999999995,0.014216122226986885,0.0
31,-3.3799999999999994,0.01406905593138259,0.0
32,-3.3599999999999994,0.013921989635778412,0.0
33,-3.3399999999999994,0.01377492334017411,0.0
34,-3.3199999999999994,0.013627857044569935,0.0
35,-3.2999999999999994,0.013480790748965661,0.0
36,-3.2799999999999994,0.013333724453361421,0.0
37,-3.2599999999999993,0.013186658157757204,0.0
38,-3.2399999999999993,0.013039591862152942,0.0
39,-3.2199999999999993,0.012892525566548721,0.0
40,-3.1999999999999993,0.012745459270944434,0.0
41,-3.1799999999999993,0.012598392975340239,0.0
42,-3.1599999999999993,0.012451326679736039,0.0
43,-3.1399999999999992,0.012304260384131765,0.0
44,-3.119999999999999,0.01215719408852752,0.0
45,-3.099999999999999,0.012010127792923308,0.0
46,-3.079999999999999,0.011863061497319085,0.0
47,-3.059999999999999,0.011715995201714829,0.0
48,-3.039999999999999,0.011568928906110547,0.0
49,-3.019999999999999,0.01142186261050636,0.0
50,-2.999999999999999,0.011274796314902101,0.0
51,-2.979999999999999,0.01112773001929788,0.0
52,-2.959999999999999,0.010980663723693624,0.0
53,-2.939999999999999,0.010833597428089465,0.0
54,-2.919999999999999,0.010686531132485189,0.0
55,-2.899999999999999,0.010539464836880888,0.0
56,-2.879999999999999,0.010392398541276706,0.0
57,-2.859999999999999,0.010245332245672478,0.0
58,-2.839999999999999,0.010098265950068215,0.0
59,-2.819999999999999,0.009951199654463998,0.0
60,-2.799999999999999,0.009804133358859756,0.0
61,-2.779999999999999,0.009657067063255488,0.0
62,-2.759999999999999,0.009510000767651265,0.0
63,-2.739999999999999,0.009362934472047033,0.0
64,-2.719999999999999,0.009215868176442774,0.0
65,-2.699999999999999,0.009068801880838601,0.0
66,-2.679999999999999,0.008921735585234306,0.0
67,-2.659999999999999,0.00877466928963006,0.0
68,-2.639999999999999,0.008627602994025856,0.0
69,-2.6199999999999988,0.008480536698421592,0.0
70,-2.5999999999999988,0.008333470402817369,0.0
71,-2.5799999999999987,0.008186404107213174,0.0
72,-2.5599999999999987,0.008039337811608942,0.0
73,-2.5399999999999987,0.007892271516004691,0.0
