,x,y,z,rep,noise,z_noise
0,-1.0,0.0,-3.05,1,0.014080579183528338,-3.0359194208164717
1,-0.975,0.0,-2.86222828125,1,-0.02039618297755297,-2.882624464227553
2,-0.95,0.0,-2.68420125,1,0.039532582571523193,-2.6446686674284767
3,-0.925,0.0,-2.51560109375,1,0.07354962258648919,-2.4420514711635106
4,-0.8999999999999999,0.0,-2.3561099999999997,1,0.04268224364206894,-2.313427756357931
5,-0.8749999999999999,0.0,-2.20541015625,1,0.023909819212408943,-2.1815003370375914
6,-0.8499999999999999,0.0,-2.063183749999999,1,-0.05283739921903794,-2.116021149219037
7,-0.8249999999999998,0.0,-1.9291129687499995,1,0.001428126875980187,-1.9276848418740193
8,-0.7999999999999998,0.0,-1.8028799999999996,1,0.022127941364652563,-1.7807520586353471
9,-0.7749999999999998,0.0,-1.6841670312499988,1,0.01708469090591052,-1.6670823403440882
10,-0.7499999999999998,0.0,-1.5726562499999988,1,-0.009384035100270518,-1.5820402851002693
11,-0.7249999999999998,0.0,-1.4680298437499988,1,-0.041915132809272004,-1.5099449765592707
12,-0.6999999999999997,0.0,-1.3699699999999988,1,-0.023021099468458064,-1.392991099468457
13,-0.6749999999999997,0.0,-1.278158906249999,1,0.04535931741984669,-1.2327995888301522
14,-0.6499999999999997,0.0,-1.192278749999999,1,0.08324088717434633,-1.1090378628256525
15,-0.6249999999999997,0.0,-1.112011718749999,1,0.04163491102140515,-1.0703768077285938
16,-0.5999999999999996,0.0,-1.0370399999999989,1,0.014047811976176522,-1.0229921880238224
17,-0.5749999999999996,0.0,-0.9670457812499992,1,0.01656935254151293,-0.9504764287084863
18,-0.5499999999999996,0.0,-0.901711249999999,1,-0.04313620754157998,-0.944847457541579
19,-0.5249999999999996,0.0,-0.840718593749999,1,-0.000662958314705896,-0.8413815520647049
20,-0.4999999999999995,0.0,-0.7837499999999991,1,0.03151469582994579,-0.7522353041700532
21,-0.4749999999999995,0.0,-0.730487656249999,1,-0.030916555198938243,-0.7614042114489372
22,-0.4499999999999995,0.0,-0.680613749999999,1,0.06390355513319639,-0.6167101948668027
23,-0.4249999999999995,0.0,-0.633810468749999,1,0.05628732070221175,-0.5775231480477873
24,-0.3999999999999994,0.0,-0.5897599999999991,1,-0.05110732179555984,-0.6408673217955589
25,-0.3749999999999994,0.0,-0.5481445312499991,1,-0.010228172039929935,-0.558372703289929
