0;22.6600297953796;_a6_;{'d0': {'_a6_': 0.5988809408415233, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 6.52293005709902};45.3200595907593;0.0
1;22.6600297953796;_a6_;{'d0': {'_a6_': 0.5988809408415233, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 6.52293005709902};45.3200595907593;0.0
2;27.9998928058996;sqrt(_a6_);{'d0': {'_a6_': 0.35865838147492746, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 6.522930057099019};45.3200595907593;5.33986301052
3;27.9998928058996;sqrt(_a6_);{'d0': {'_a6_': 0.35865838147492746, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 6.522930057099019};45.3200595907593;5.33986301052
4;27.9998928058996;sqrt(_a6_);{'d0': {'_a6_': 0.35865838147492746, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 6.522930057099019};45.3200595907593;5.33986301052
5;27.9998928058996;sqrt(_a6_);{'d0': {'_a6_': 0.35865838147492746, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 6.522930057099019};45.3200595907593;5.33986301052
6;27.9998928058996;sqrt(_a6_);{'d0': {'_a6_': 0.35865838147492746, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 6.522930057099019};45.3200595907593;5.33986301052
7;27.9998928058996;sqrt(_a6_);{'d0': {'_a6_': 0.35865838147492746, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 6.522930057099019};45.3200595907593;5.33986301052
8;27.9998928058996;sqrt(_a6_);{'d0': {'_a6_': 0.35865838147492746, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 6.522930057099019};45.3200595907593;5.33986301052
9;5.09659467349284;cos(x1);{'d0': {'_a6_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 3.1755089407776027};-1.96563023815432;6.07940979257
