,x1,y,rep,noise,y_noise
0,-4.0,0.0,0.0,-0.05357204479456112,-0.05357204479456112
1,-3.996,2.664867378556656e-05,0.0,-0.05891039365776096,-0.058883744983975396
2,-3.992,5.344341358618615e-05,0.0,-0.05964655018835883,-0.05959310677477264
3,-3.988,8.038460984894552e-05,0.0,-0.06639696354664443,-0.06631657893679548
4,-3.984,0.0001074726533146,0.0,-0.03379250927504532,-0.03368503662173072
5,-3.98,0.0001347079350215,0.0,0.06934017764163558,0.06947488557665708
6,-3.976,0.0001620908463075,0.0,0.10362429665594886,0.10378638750225636
7,-3.972,0.000189621778814,0.0,-0.03946791425699337,-0.03927829247817937
8,-3.968,0.0002173011244879,0.0,0.07673522463212798,0.07695252575661587
9,-3.964,0.0002451292755861,0.0,0.01315946763917831,0.01340459691476441
10,-3.96,0.000273106624677,0.0,-0.13520978410510417,-0.13493667748042718
11,-3.956,0.0003012335646449,0.0,0.054294159524761625,0.05459539308940652
12,-3.952,0.0003295104886939,0.0,0.11537333245341219,0.11570284294210609
13,-3.948,0.0003579377903499,0.0,-0.023633805963171974,-0.023275868172822074
14,-3.944,0.0003865158634657,0.0,0.004228144561801808,0.004614660425267508
15,-3.94,0.0004152451022224,0.0,0.04546207909097487,0.04587732419319727
16,-3.936,0.0004441259011358,0.0,0.12336411513674801,0.1238082410378838
17,-3.932,0.0004731586550584,0.0,0.016503911105829418,0.01697706976088782
18,-3.928,0.0005023437591833,0.0,0.011129792670638718,0.011632136429822018
19,-3.924,0.000531681609049,0.0,-0.1536598574695685,-0.1531281758605195
20,-3.92,0.0005611726005429,0.0,0.026286521970088034,0.026847694570630933
21,-3.916,0.0005908171299051,0.0,0.09187948796221736,0.09247030509212245
22,-3.912,0.0006206155937331,0.0,0.11790436461252202,0.11852498020625511
23,-3.908,0.0006505683889858,0.0,-0.1238067911868388,-0.12315622279785299
24,-3.904,0.0006806759129882,0.0,-0.21997006729333535,-0.21928939138034714
25,-3.9,0.0007109385634349,0.0,0.20220632086083346,0.20291725942426836
26,-3.896,0.000741356738396,0.0,0.09918856188063968,0.09992991861903568
27,-3.892,0.0007719308363207,0.0,-0.027251173872296093,-0.026479243035975392
28,-3.888,0.0008026612560422,0.0,-0.1410793707489554,-0.1402767094929132
29,-3.884,0.0008335483967828,0.0,-0.046224097965172586,-0.04539054956838979
30,-3.88,0.0008645926581589,0.0,0.010941371528247267,0.011805964186406167
31,-3.876,0.0008957944401848,0.0,0.1145048902659,0.11540068470608479
32,-3.872,0.0009271541432795,0.0,0.055943435150062976,0.056870589293342474
33,-3.868,0.0009586721682709,0.0,0.11244205667236865,0.11340072884063955
34,-3.864,0.0009903489164009,0.0,-0.05052009444815614,-0.04952974553175524
35,-3.86,0.001022184789331,0.0,0.07129513757226953,0.07231732236160053
36,-3.856,0.0010541801891487,0.0,-0.06277490499899968,-0.06172072480985098
37,-3.852,0.0010863355183712,0.0,-0.09767042518582754,-0.09658408966745634
38,-3.848,0.0011186511799525,0.0,0.04824345280387201,0.04936210398382451
39,-3.844,0.0011511275772888,0.0,-0.0138427714717072,-0.0126916438944184
40,-3.84,0.0011837651142239,0.0,-0.06243997166778386,-0.06125620655355996
41,-3.836,0.0012165641950562,0.0,-0.13499259643401235,-0.13377603223895615
42,-3.832,0.0012495252245441,0.0,0.005694976611981315,0.0069445018365254145
43,-3.828,0.0012826486079112,0.0,0.16234194124529805,0.16362458985320924
44,-3.824,0.0013159347508551,0.0,0.09851003753485206,0.09982597228570717
45,-3.82,0.001349384059551,0.0,-0.026482299692888345,-0.025132915633337347
46,-3.816,0.0013829969406606,0.0,0.008233610941617816,0.009616607882278416
47,-3.812,0.0014167738013368,0.0,-0.12325752355353865,-0.12184074975220185
48,-3.808,0.001450715049232,0.0,0.004778917698423046,0.006229632747655046
49,-3.804,0.0014848210925036,0.0,0.00813684465823923,0.009621665750742829
50,-3.8,0.001519092339822,0.0,0.07233283010440951,0.07385192244423151
51,-3.796,0.0015535292003768,0.0,0.007931477528391954,0.009485006728768754
52,-3.792,0.0015881320838852,0.0,-0.07863632747476777,-0.07704819539088258
53,-3.788,0.0016229014005974,0.0,-0.21962995020762294,-0.21800704880702554
54,-3.784,0.0016578375613066,0.0,0.03953566775954383,0.04119350532085043
55,-3.78,0.0016929409773538,0.0,0.14688202246034576,0.14857496343769958
56,-3.776,0.0017282120606376,0.0,-0.00966902690057758,-0.00794081483993998
57,-3.772,0.0017636512236214,0.0,0.025937068342673415,0.027700719566294815
58,-3.768,0.0017992588793404,0.0,-0.10745024767327133,-0.10565098879393092
59,-3.764,0.0018350354414109,0.0,0.010621354333711724,0.012456389775122624
60,-3.76,0.0018709813240377,0.0,0.040189588684547674,0.042060570008585374
61,-3.756,0.001907096942023,0.0,0.06674599320504693,0.06865309014706993
62,-3.752,0.0019433827107745,0.0,-0.08188535199818685,-0.07994196928741235
63,-3.748,0.0019798390463136,0.0,-0.014433800059754026,-0.012453961013440427
64,-3.744,0.0020164663652851,0.0,0.012437809500950942,0.014454275866236042
65,-3.74,0.0020532650849652,0.0,-0.0491885477942243,-0.047135282709259096
66,-3.736,0.0020902356232709,0.0,-0.07562295928114743,-0.07353272365787653
67,-3.732,0.0021273783987687,0.0,0.08571981267005488,0.08784719106882358
68,-3.728,0.0021646938306847,0.0,-0.06958054473249635,-0.06741585090181165
69,-3.724,0.0022021823389134,0.0,0.02035760054040804,0.022559782879321442
70,-3.72,0.0022398443440272,0.0,-0.06032414507493209,-0.05808430073090489
71,-3.716,0.0022776802672862,0.0,-0.01665492465321273,-0.014377244385926528
72,-3.712,0.0023156905306485,0.0,-0.0374077576474379,-0.0350920671167894
73,-3.708,0.0023538755567797,0.0,0.0088715019704236,0.0112253775272033
74,-3.704,0.0023922357690635,0.0,-0.02616644959349191,-0.02377421382442841
75,-3.7,0.0024307715916115,0.0,0.14501195407349468,0.1474427256651062
76,-3.696,0.002469483449274,0.0,-0.14137715877163656,-0.13890767532236256
77,-3.692,0.0025083717676509,0.0,-0.10915118891792866,-0.10664281715027776
78,-3.688,0.0025474369731022,0.0,-0.01975711654893337,-0.01720967957583117
79,-3.684,0.0025866794927585,0.0,0.02630533761236417,0.02889201710512267
80,-3.68,0.0026260997545333,0.0,-0.06126975370432504,-0.05864365394979174
81,-3.676,0.0026656981871332,0.0,-0.04394231269807497,-0.04127661451094177
82,-3.672,0.0027054752200706,0.0,0.007219078366400094,0.009924553586470694
83,-3.668,0.0027454312836733,0.0,0.031184942633167675,0.03393037391684098
84,-3.664,0.0027855668090988,0.0,0.15576350692847626,0.15854907373757507
85,-3.66,0.0028258822283448,0.0,0.014757482907548795,0.017583365135893595
86,-3.656,0.0028663779742616,0.0,0.06406916278809445,0.06693554076235605
87,-3.652,0.0029070544805645,0.0,0.046826852168689086,0.04973390664925358
88,-3.648,0.0029479121818467,0.0,0.07566828432195158,0.07861619650379828
89,-3.644,0.0029889515135919,0.0,0.1129996242635797,0.1159885757771716
90,-3.64,0.0030301729121867,0.0,-0.012781435095087328,-0.009751262182900627
91,-3.636,0.0030715768149347,0.0,-0.003366864006107349,-0.00029528719117264887
92,-3.632,0.003113163660069,0.0,-0.07874252915942606,-0.07562936549935706
93,-3.628,0.0031549338867663,0.0,0.11810623610991039,0.12126116999667669
94,-3.624,0.0031968879351598,0.0,-0.03158605889884679,-0.02838917096368699
95,-3.62,0.0032390262463546,0.0,0.15808502452609752,0.16132405077245213
96,-3.616,0.0032813492624401,0.0,0.06261055540598787,0.06589190466842797
97,-3.612,0.0033238574265058,0.0,0.027762053291607885,0.031085910718113684
98,-3.608,0.0033665511826546,0.0,0.09872927237588065,0.10209582355853525
99,-3.604,0.0034094309760192,0.0,-0.17387308074379246,-0.17046364976777326
100,-3.6,0.0034524972527753,0.0,0.05248368489107141,0.055936182143846706
101,-3.596,0.0034957504601578,0.0,-0.1458739822979189,-0.1423782318377611
102,-3.592,0.0035391910464768,0.0,-0.06017031648576324,-0.05663112543928644
103,-3.588,0.0035828194611319,0.0,0.09185326884790684,0.09543608830903874
104,-3.584,0.0036266361546292,0.0,0.18292095565404268,0.18654759180867186
105,-3.58,0.003670641578597,0.0,0.004360522666079328,0.008031164244676328
106,-3.576,0.0037148361858022,0.0,-0.10126693035332249,-0.09755209416752028
107,-3.572,0.0037592204301672,0.0,-0.02883126964898769,-0.02507204921882049
108,-3.568,0.0038037947667862,0.0,0.08748101134707796,0.09128480611386416
