,x,y,z,rep,zmodel
0,-1.0,0.0,-3.05,1,-3.1769343440405193
1,-0.995,0.0,-3.0116508262500004,1,-3.1358264958064543
2,-0.99,0.0,-2.97370161,1,-3.0949434800678164
3,-0.985,0.0,-2.93614980875,1,-3.054297174482705
4,-0.98,0.0,-2.89899288,1,-3.0138991245309685
5,-0.975,0.0,-2.86222828125,1,-2.9737605311014876
6,-0.97,0.0,-2.82585347,1,-2.9338922391482134
7,-0.965,0.0,-2.78986590375,1,-2.8943047274271367
8,-0.96,0.0,-2.75426304,1,-2.855008099320569
9,-0.955,0.0,-2.71904233625,1,-2.8160120747498985
10,-0.95,0.0,-2.68420125,1,-2.7773259831725725
11,-0.945,0.0,-2.64973723875,1,-2.738958757654151
12,-0.94,0.0,-2.61564776,1,-2.7009189300015057
13,-0.935,0.0,-2.58193027125,1,-2.6632146269387533
14,-0.93,0.0,-2.54858223,1,-2.6258535673034222
15,-0.925,0.0,-2.51560109375,1,-2.5888430602365093
16,-0.92,0.0,-2.48298432,1,-2.5521900043365338
17,-0.915,0.0,-2.45072936625,1,-2.515900887744697
18,-0.91,0.0,-2.41883369,1,-2.479981789125363
19,-0.905,0.0,-2.387294748749999,1,-2.444438379503685
20,-0.8999999999999999,0.0,-2.3561099999999997,1,-2.409275924920154
21,-0.8949999999999999,0.0,-2.325276901249999,1,-2.3744992898600996
22,-0.8899999999999999,0.0,-2.294792909999999,1,-2.340112941414755
23,-0.8849999999999999,0.0,-2.2646554837499995,1,-2.3061209541295336
24,-0.8799999999999999,0.0,-2.234862079999999,1,-2.272527015494314
25,-0.8749999999999999,0.0,-2.20541015625,1,-2.2393344320301605
26,-0.8699999999999999,0.0,-2.17629717,1,-2.2065461359267227
27,-0.8649999999999999,0.0,-2.147520578749999,1,-2.1741646921846796
28,-0.8599999999999999,0.0,-2.119077839999999,1,-2.1421923062179293
29,-0.8549999999999999,0.0,-2.0909664112499997,1,-2.1106308318708313
30,-0.8499999999999999,0.0,-2.063183749999999,1,-2.0794817798065823
31,-0.8449999999999999,0.0,-2.035727313749999,1,-2.048746326223796
32,-0.8399999999999999,0.0,-2.0085945599999997,1,-2.0184253218594903
33,-0.8349999999999999,0.0,-1.9817829462499992,1,-1.9885193012379891
34,-0.8299999999999998,0.0,-1.9552899299999995,1,-1.9590284921266525
35,-0.8249999999999998,0.0,-1.9291129687499995,1,-1.9299528251608755
36,-0.8199999999999998,0.0,-1.903249519999999,1,-1.901291943602411
37,-0.8149999999999998,0.0,-1.877697041249999,1,-1.8730452131967852
38,-0.8099999999999998,0.0,-1.8524529899999995,1,-1.845211732097251
39,-0.8049999999999998,0.0,-1.8275148237499992,1,-1.817790340824585
40,-0.7999999999999998,0.0,-1.8028799999999996,1,-1.790779632233768
41,-0.7949999999999998,0.0,-1.778545976249999,1,-1.7641779614604889
42,-0.7899999999999998,0.0,-1.7545102099999994,1,-1.737983455822132
43,-0.7849999999999998,0.0,-1.7307701587499993,1,-1.712194024649786
44,-0.7799999999999998,0.0,-1.707323279999999,1,-1.6868073690296022
45,-0.7749999999999998,0.0,-1.6841670312499988,1,-1.661820991433488
46,-0.7699999999999998,0.0,-1.661298869999999,1,-1.6372322052209998
47,-0.7649999999999998,0.0,-1.638716253749999,1,-1.6130381439957764
48,-0.7599999999999998,0.0,-1.616416639999999,1,-1.5892357708016305
49,-0.7549999999999998,0.0,-1.5943974862499992,1,-1.5658218871449092
50,-0.7499999999999998,0.0,-1.5726562499999988,1,-1.5427931418312004
51,-0.7449999999999998,0.0,-1.5511903887499991,1,-1.5201460396059832
52,-0.7399999999999998,0.0,-1.5299973599999992,1,-1.4978769495901214
53,-0.7349999999999998,0.0,-1.509074621249999,1,-1.475982113502434
54,-0.7299999999999998,0.0,-1.488419629999999,1,-1.4544576536627838
55,-0.7249999999999998,0.0,-1.4680298437499988,1,-1.433299580770333
56,-0.7199999999999998,0.0,-1.4479027199999992,1,-1.4125038014526416
57,-0.7149999999999997,0.0,-1.428035716249999,1,-1.3920661255823823
58,-0.7099999999999997,0.0,-1.4084262899999989,1,-1.3719822733593325
59,-0.7049999999999997,0.0,-1.389071898749999,1,-1.3522478821562405
60,-0.6999999999999997,0.0,-1.3699699999999988,1,-1.3328585131279451
61,-0.6949999999999997,0.0,-1.351118051249999,1,-1.3138096575839373
62,-0.6899999999999997,0.0,-1.332513509999999,1,-1.2950967431251703
63,-0.6849999999999997,0.0,-1.314153833749999,1,-1.2767151395466467
64,-0.6799999999999997,0.0,-1.296036479999999,1,-1.2586601645078257
65,-0.6749999999999997,0.0,-1.278158906249999,1,-1.2409270889734303
66,-0.6699999999999997,0.0,-1.2605185699999988,1,-1.2235111424277363
67,-0.6649999999999997,0.0,-1.2431129287499991,1,-1.2064075178657931
68,-0.6599999999999997,0.0,-1.225939439999999,1,-1.1896113765654366
69,-0.6549999999999997,0.0,-1.2089955612499992,1,-1.1731178526442831
70,-0.6499999999999997,0.0,-1.192278749999999,1,-1.1569220574061394
71,-0.6449999999999997,0.0,-1.1757864637499988,1,-1.1410190834815666
72,-0.6399999999999997,0.0,-1.159516159999999,1,-1.1254040087674997
73,-0.6349999999999997,0.0,-1.143465296249999,1,-1.1100719001710244
74,-0.6299999999999997,0.0,-1.1276313299999992,1,-1.0950178171625504
75,-0.6249999999999997,0.0,-1.112011718749999,1,-1.0802368151437107
76,-0.6199999999999997,0.0,-1.0966039199999993,1,-1.065723948635474
77,-0.6149999999999997,0.0,-1.0814053912499988,1,-1.0514742742918948
