,x,y,z,rep,zmodel
0,-1.0,0.0,-3.05,1,-3.029860441257588
1,-0.995,0.0,-3.0116508262500004,1,-2.994345323069355
2,-0.99,0.0,-2.97370161,1,-2.9590533202056513
3,-0.985,0.0,-2.93614980875,1,-2.923988650208521
4,-0.98,0.0,-2.89899288,1,-2.8891553868608804
5,-0.975,0.0,-2.86222828125,1,-2.85455745933092
6,-0.97,0.0,-2.82585347,1,-2.8201986515040156
7,-0.965,0.0,-2.78986590375,1,-2.7860826014983777
8,-0.96,0.0,-2.75426304,1,-2.752212801360279
9,-0.955,0.0,-2.71904233625,1,-2.7185925969344376
10,-0.95,0.0,-2.68420125,1,-2.685225187904833
11,-0.945,0.0,-2.64973723875,1,-2.6521136280009654
12,-0.94,0.0,-2.61564776,1,-2.6192608253643797
13,-0.935,0.0,-2.58193027125,1,-2.586669543069984
14,-0.93,0.0,-2.54858223,1,-2.5543423997966217
15,-0.925,0.0,-2.51560109375,1,-2.522281870641095
16,-0.92,0.0,-2.48298432,1,-2.4904902880697546
17,-0.915,0.0,-2.45072936625,1,-2.458969843001678
18,-0.91,0.0,-2.41883369,1,-2.4277225860173033
19,-0.905,0.0,-2.387294748749999,1,-2.3967504286863965
20,-0.8999999999999999,0.0,-2.3561099999999997,1,-2.3660551450091236
21,-0.8949999999999999,0.0,-2.325276901249999,1,-2.335638372964019
22,-0.8899999999999999,0.0,-2.294792909999999,1,-2.305501616156595
23,-0.8849999999999999,0.0,-2.2646554837499995,1,-2.275646245562406
24,-0.8799999999999999,0.0,-2.234862079999999,1,-2.246073501358346
25,-0.8749999999999999,0.0,-2.20541015625,1,-2.216784494836074
26,-0.8699999999999999,0.0,-2.17629717,1,-2.187780210391465
27,-0.8649999999999999,0.0,-2.147520578749999,1,-2.1590615075841124
28,-0.8599999999999999,0.0,-2.119077839999999,1,-2.1306291232609653
29,-0.8549999999999999,0.0,-2.0909664112499997,1,-2.102483673738326
30,-0.8499999999999999,0.0,-2.063183749999999,1,-2.0746256570364823
31,-0.8449999999999999,0.0,-2.035727313749999,1,-2.047055455161485
32,-0.8399999999999999,0.0,-2.0085945599999997,1,-2.019773336428591
33,-0.8349999999999999,0.0,-1.9817829462499992,1,-1.992779457822153
34,-0.8299999999999998,0.0,-1.9552899299999995,1,-1.9660738673868046
35,-0.8249999999999998,0.0,-1.9291129687499995,1,-1.9396565066449907
36,-0.8199999999999998,0.0,-1.903249519999999,1,-1.9135272130360672
37,-0.8149999999999998,0.0,-1.877697041249999,1,-1.887685722372319
38,-0.8099999999999998,0.0,-1.8524529899999995,1,-1.8621316713074796
39,-0.8049999999999998,0.0,-1.8275148237499992,1,-1.8368645998134459
40,-0.7999999999999998,0.0,-1.8028799999999996,1,-1.8118839536611362
41,-0.7949999999999998,0.0,-1.778545976249999,1,-1.787189086901542
42,-0.7899999999999998,0.0,-1.7545102099999994,1,-1.7627792643432725
43,-0.7849999999999998,0.0,-1.7307701587499993,1,-1.7386536640230348
44,-0.7799999999999998,0.0,-1.707323279999999,1,-1.7148113796656799
45,-0.7749999999999998,0.0,-1.6841670312499988,1,-1.6912514231306608
46,-0.7699999999999998,0.0,-1.661298869999999,1,-1.6679727268418425
47,-0.7649999999999998,0.0,-1.638716253749999,1,-1.644974146197915
48,-0.7599999999999998,0.0,-1.616416639999999,1,-1.6222544619606667
49,-0.7549999999999998,0.0,-1.5943974862499992,1,-1.5998123826187347
50,-0.7499999999999998,0.0,-1.5726562499999988,1,-1.577646546724447
51,-0.7449999999999998,0.0,-1.5511903887499991,1,-1.555755525201649
52,-0.7399999999999998,0.0,-1.5299973599999992,1,-1.5341378236225323
53,-0.7349999999999998,0.0,-1.509074621249999,1,-1.5127918844516166
54,-0.7299999999999998,0.0,-1.488419629999999,1,-1.4917160892552483
55,-0.7249999999999998,0.0,-1.4680298437499988,1,-1.4709087608750475
56,-0.7199999999999998,0.0,-1.4479027199999992,1,-1.4503681655639755
57,-0.7149999999999997,0.0,-1.428035716249999,1,-1.430092515083733
58,-0.7099999999999997,0.0,-1.4084262899999989,1,-1.4100799687624173
59,-0.7049999999999997,0.0,-1.389071898749999,1,-1.3903286355114408
60,-0.6999999999999997,0.0,-1.3699699999999988,1,-1.3708365758008605
61,-0.6949999999999997,0.0,-1.351118051249999,1,-1.351601803592395
62,-0.6899999999999997,0.0,-1.332513509999999,1,-1.3326222882294891
63,-0.6849999999999997,0.0,-1.314153833749999,1,-1.3138959562839143
64,-0.6799999999999997,0.0,-1.296036479999999,1,-1.295420693358516
65,-0.6749999999999997,0.0,-1.278158906249999,1,-1.2771943458457522
66,-0.6699999999999997,0.0,-1.2605185699999988,1,-1.2592147226418593
67,-0.6649999999999997,0.0,-1.2431129287499991,1,-1.2414795968164563
