,x1,y,rep,ymodel
0,-1.9999999999999984,0.0482946606443019,0.0,-0.019741661176757384
1,-1.9799999999999984,0.04979362852617,0.0,-0.011065504278170412
2,-1.9599999999999984,0.0513679877402244,0.0,-0.0022696668834218635
3,-1.9399999999999984,0.0530239708659428,0.0,0.006644283544612772
4,-1.9199999999999984,0.0547684153314587,0.0,0.015674568522277704
5,-1.899999999999998,0.0566088255799036,0.0,0.02481919436066381
6,-1.879999999999998,0.0585534416324917,0.0,0.03407594868802677
7,-1.859999999999998,0.0606113145928786,0.0,0.043442397744217334
8,-1.839999999999998,0.0627923896319794,0.0,0.05291588451003536
9,-1.819999999999998,0.0651075969633698,0.0,0.06249352773133243
10,-1.799999999999998,0.0675689512566437,0.0,0.07217222189365959
11,-1.779999999999998,0.0701896598265648,0.0,0.08194863819828711
12,-1.759999999999998,0.072984239762378,0.0,0.09181922658450759
13,-1.739999999999998,0.0759686439020596,0.0,0.1017802188362735
14,-1.719999999999998,0.0791603951822995,0.0,0.11182763280348161
15,-1.699999999999998,0.0825787283708551,0.0,0.12195727775960669
16,-1.679999999999998,0.0862447374692665,0.0,0.13216476090803334
17,-1.659999999999998,0.0901815261067083,0.0,0.1424454950393798
18,-1.639999999999998,0.0944143569656643,0.0,0.1527947073315067
19,-1.619999999999998,0.0989707946131693,0.0,0.1632074492728584
20,-1.599999999999998,0.1038808339761591,0.0,0.17367860767846488
21,-1.579999999999998,0.1091770040127054,0.0,0.18420291675647324
22,-1.5599999999999978,0.1148944328175084,0.0,0.1947749711716968
23,-1.5399999999999978,0.1210708564102878,0.0,0.20538924004148643
24,-1.5199999999999978,0.1277465487922121,0.0,0.21604008178849307
25,-1.4999999999999978,0.1349641456127861,0.0,0.2267217597647319
26,-1.4799999999999978,0.1427683282090589,0.0,0.23742845855199515
27,-1.4599999999999975,0.1512053293203922,0.0,0.24815430083524215
28,-1.4399999999999975,0.1603222172078964,0.0,0.2588933647382898
29,-1.4199999999999977,0.17016591237109,0.0,0.26963970150506783
30,-1.3999999999999977,0.1807818921668509,0.0,0.2803873534050149
31,-1.3799999999999977,0.1922125454769697,0.0,0.29113037173796374
32,-1.3599999999999977,0.2044951545806377,0.0,0.3018628348121779
33,-1.3399999999999976,0.2176595070675399,0.0,0.31257886576906097
34,-1.3199999999999976,0.231725178968173,0.0,0.32327265012952694
35,-1.2999999999999976,0.2466985818851426,0.0,0.33393845294001284
36,-1.2799999999999976,0.2625699298568996,0.0,0.34457063540063193
37,-1.2599999999999976,0.2793103503217807,0.0,0.3551636708638908
38,-1.2399999999999975,0.2968694276709082,0.0,0.3657121600996364
39,-1.2199999999999975,0.3151735128875437,0.0,0.3762108457303324
40,-1.1999999999999975,0.3341251414832462,0.0,0.3866546257502084
41,-1.1799999999999975,0.3536038583869691,0.0,0.3970385660521616
42,-1.1599999999999977,0.3734686433021581,0.0,0.40735791189728743
43,-1.1399999999999977,0.393561966318756,0.0,0.4176080982734208
44,-1.1199999999999974,0.4137153001668401,0.0,0.4277847591008749
45,-1.0999999999999974,0.4337557063673159,0.0,0.43788373525549534
46,-1.0799999999999974,0.4535129400441601,0.0,0.44790108139100887
47,-1.0599999999999974,0.4728264219403293,0.0,0.45783307155425046
48,-1.0399999999999974,0.4915514309656757,0.0,0.4676762035980866
49,-1.0199999999999974,0.5095639778895603,0.0,0.4774272024075071
50,-0.9999999999999972,0.5267640078390433,0.0,0.48708302196434605
51,-0.9799999999999972,0.5430768060584681,0.0,0.49664084628530397
52,-0.9599999999999972,0.5584527026151365,0.0,0.5060980892762542
