,x,y,z,rep,noise,z_noise,zmodel
0,-1.0,0.0,-3.05,1,-0.2180585481305169,-3.268058548130517,-3.0312746503558943
1,-0.975,0.0,-2.86222828125,1,0.0339287423304614,-2.8282995389195387,-2.837754421659528
2,-0.95,0.0,-2.68420125,1,-0.1283563715573009,-2.812557621557301,-2.6564548449039056
3,-0.925,0.0,-2.51560109375,1,0.1425809255254061,-2.3730201682245937,-2.487101562130782
4,-0.8999999999999999,0.0,-2.35611,1,-0.014510640792937,-2.3706206407929367,-2.3292469759932666
5,-0.8749999999999999,0.0,-2.20541015625,1,-0.2676726961154498,-2.47308285236545,-2.182319744086554
6,-0.8499999999999999,0.0,-2.063183749999999,1,0.0092540283878397,-2.053929721612159,-2.0456676286861843
7,-0.8249999999999998,0.0,-1.9291129687499995,1,0.0258735158575505,-1.903239452892449,-1.9185928125651233
8,-0.7999999999999998,0.0,-1.80288,1,-0.0199512686134485,-1.822831268613448,-1.8003797380716005
9,-0.7749999999999998,0.0,-1.6841670312499988,1,-0.0656423713798896,-1.7498094026298885,-1.690316117478971
10,-0.7499999999999998,0.0,-1.5726562499999988,1,0.0650673031410821,-1.5075889468589163,-1.5877080654517417
11,-0.7249999999999998,0.0,-1.4680298437499988,1,0.1864090852074345,-1.2816207585425643,-1.4918904007251044
12,-0.6999999999999997,0.0,-1.3699699999999988,1,-0.1106569064315016,-1.4806269064315003,-1.4022331284924392
13,-0.6749999999999997,0.0,-1.278158906249999,1,-0.0582287710523245,-1.3363876773023236,-1.3181450065778437
14,-0.6499999999999997,0.0,-1.192278749999999,1,0.0910684244262191,-1.1012103255737795,-1.2390749589908214
15,-0.6249999999999997,0.0,-1.112011718749999,1,0.1737579896678015,-0.9382537290821974,-1.1645119565803994
16,-0.5999999999999996,0.0,-1.0370399999999989,1,0.3795075685586104,-0.6575324314413884,-1.0939838513613374
17,-0.5749999999999996,0.0,-0.9670457812499992,1,-0.0515404369878557,-1.018586218237855,-1.0270555358333726
18,-0.5499999999999996,0.0,-0.901711249999999,1,0.0052607336263765,-0.8964505163736224,-0.9633267033639028
19,-0.5249999999999996,0.0,-0.840718593749999,1,-0.2363185126074717,-1.0770371063574709,-0.90242940967206
20,-0.4999999999999995,0.0,-0.7837499999999991,1,-0.0560441079967139,-0.8397941079967131,-0.8440255764206259
21,-0.4749999999999995,0.0,-0.730487656249999,1,-0.0354771934544241,-0.7659648497044231,-0.7878045331524698
22,-0.4499999999999995,0.0,-0.680613749999999,1,-0.4086415819578911,-1.08925533195789,-0.733480660559597
23,-0.4249999999999995,0.0,-0.633810468749999,1,-0.0747980991145579,-0.708608567864557,-0.6807911738701266
24,-0.3999999999999994,0.0,-0.5897599999999991,1,0.0426202047114216,-0.5471397952885775,-0.6294940678768054
25,-0.3749999999999994,0.0,-0.5481445312499991,1,0.0233062524192236,-0.5248382788307754,-0.5793662330932859
26,-0.3499999999999994,0.0,-0.5086462499999991,1,0.1172530249013004,-0.3913932250986986,-0.5302017443516307
27,-0.3249999999999994,0.0,-0.4709473437499991,1,0.1838723324431571,-0.287075011306842,-0.4818103177941959
28,-0.2999999999999994,0.0,-0.4347299999999991,1,-0.0610087586181025,-0.4957387586181017,-0.4340159288654599
29,-0.2749999999999993,0.0,-0.3996764062499991,1,0.0046265316814978,-0.3950498745685012,-0.38665558197626787
30,-0.2499999999999993,0.0,-0.3654687499999991,1,-0.1199933810211668,-0.485462131021166,-0.3395782215526825
31,-0.2249999999999993,0.0,-0.3317892187499991,1,-0.0343788159442783,-0.3661680346942774,-0.29264377387190704
32,-0.1999999999999993,0.0,-0.2983199999999991,1,-0.0950645681109074,-0.3933845681109065,-0.2457223091967856
33,-0.1749999999999992,0.0,-0.264743281249999,1,0.144746106377489,-0.1199971748725099,-0.19869331408299312
34,-0.1499999999999992,0.0,-0.2307412499999989,1,-0.0460385472696414,-0.2767797972696404,-0.1514450642335974
35,-0.1249999999999992,0.0,-0.1959960937499989,1,0.2030880547121791,0.0070919609621802,-0.10387408883439495
36,-0.0999999999999992,0.0,-0.1601899999999988,1,0.1079925196092705,-0.0521974803907283,-0.05588471786681041
37,-0.0749999999999991,0.0,-0.1230051562499987,1,-0.0824566977401281,-0.2054618539901268,-0.00738870442821543
38,-0.0499999999999991,0.0,-0.0841237499999986,1,-0.239594979316398,-0.3237187293163966,0.041695085428735956
