,x1,y,rep,ymodel
0,-1.9992000000002204,0.0483532448338474,0.0,0.030130110170494467
1,-1.9984000000002204,0.0484119408366511,0.0,0.030218630583882095
2,-1.9976000000002203,0.0484707490016902,0.0,0.030307285870083685
3,-1.9968000000002208,0.0485296696792419,0.0,0.030396076397785382
4,-1.9960000000002207,0.0485887032208684,0.0,0.030485002537040378
5,-1.9952000000002208,0.0486478499794249,0.0,0.03057406465927379
6,-1.9944000000002209,0.0487071103090624,0.0,0.03066326313728781
7,-1.993600000000221,0.0487664845652344,0.0,0.03075259834526803
8,-1.992800000000221,0.0488259731047013,0.0,0.030842070658789154
9,-1.9920000000002207,0.0488855762855348,0.0,0.030931680454819276
10,-1.9912000000002208,0.0489452944671247,0.0,0.03102142811172744
11,-1.990400000000221,0.0490051280101826,0.0,0.031111314009288307
12,-1.9896000000002212,0.0490650772767476,0.0,0.03120133852868782
13,-1.9888000000002213,0.0491251426301918,0.0,0.031291502052529424
14,-1.9880000000002216,0.0491853244352246,0.0,0.03138180496483886
15,-1.9872000000002217,0.0492456230578987,0.0,0.031472247651071886
16,-1.9864000000002215,0.0493060388656152,0.0,0.03156283049811785
17,-1.9856000000002216,0.049366572227129,0.0,0.031653553894307684
18,-1.984800000000222,0.0494272235125537,0.0,0.03174441822941669
19,-1.984000000000222,0.0494879930933669,0.0,0.03183542389467461
20,-1.983200000000222,0.049548881342416,0.0,0.03192657128276755
21,-1.9824000000002224,0.0496098886339231,0.0,0.03201786078784676
22,-1.9816000000002223,0.0496710153434909,0.0,0.03210929280553327
23,-1.9808000000002224,0.0497322618481077,0.0,0.032200867732923376
24,-1.9800000000002225,0.0497936285261527,0.0,0.03229258596859591
25,-1.9792000000002223,0.0498551157574017,0.0,0.032384447912618075
26,-1.9784000000002224,0.0499167239230325,0.0,0.03247645396654977
27,-1.9776000000002227,0.0499784534056303,0.0,0.03256860453345194
28,-1.9768000000002228,0.0500403045891935,0.0,0.03266090001789163
29,-1.976000000000223,0.0501022778591391,0.0,0.03275334082594814
30,-1.975200000000223,0.0501643736023077,0.0,0.032845927365219
31,-1.974400000000223,0.05022659220697,0.0,0.03293866004482634
32,-1.9736000000002232,0.0502889340628319,0.0,0.033031539275422885
33,-1.9728000000002237,0.0503513995610397,0.0,0.0331245654691989
34,-1.9720000000002236,0.0504139890941867,0.0,0.033217739039886875
35,-1.9712000000002237,0.0504767030563183,0.0,0.0333110604027703
36,-1.9704000000002235,0.0505395418429376,0.0,0.03340452997468631
37,-1.969600000000224,0.0506025058510113,0.0,0.03349814817403543
38,-1.968800000000224,0.0506655954789751,0.0,0.033591915420786655
39,-1.968000000000224,0.050728811126741,0.0,0.033685832136483095
40,-1.967200000000224,0.0507921531956999,0.0,0.033779898744248804
41,-1.966400000000224,0.0508556220887306,0.0,0.03387411566879604
42,-1.965600000000224,0.0509192182102045,0.0,0.033968483336429725
43,-1.964800000000224,0.0509829419659902,0.0,0.03406300217505683
44,-1.964000000000224,0.0510467937634615,0.0,0.03415767261418941
45,-1.9632000000002243,0.0511107740115019,0.0,0.03425249508495446
46,-1.9624000000002244,0.0511748831205105,0.0,0.03434747002009715
47,-1.9616000000002245,0.051239121502409,0.0,0.03444259785399015
48,-1.9608000000002248,0.0513034895706465,0.0,0.03453787902263829
49,-1.960000000000225,0.0513679877402062,0.0,0.034633313963687136
50,-1.9592000000002248,0.051432616427611,0.0,0.03472890311642713
51,-1.9584000000002248,0.0514973760509302,0.0,0.03482464692180199
52,-1.957600000000225,0.051562267029784,0.0,0.034920545822415085
53,-1.956800000000225,0.0516272897853519,0.0,0.035016600262535516
54,-1.956000000000225,0.0516924447403768,0.0,0.03511281068810562
55,-1.9552000000002248,0.0517577323191723,0.0,0.03520917754674706
56,-1.9544000000002253,0.0518231529476281,0.0,0.035305701287767936
57,-1.9536000000002252,0.0518887070532168,0.0,0.03540238236216969
58,-1.9528000000002252,0.0519543950649995,0.0,0.035499221222653886
59,-1.9520000000002256,0.0520202174136331,0.0,0.03559621832362831
60,-1.9512000000002256,0.052086174531375,0.0,0.03569337412121499
61,-1.9504000000002255,0.0521522668520909,0.0,0.03579068907325624
62,-1.9496000000002256,0.0522184948112595,0.0,0.03588816363932238
63,-1.948800000000226,0.0522848588459809,0.0,0.03598579828071752
64,-1.948000000000226,0.0523513593949814,0.0,0.03608359346048747
65,-1.947200000000226,0.0524179968986193,0.0,0.03618154964342677
66,-1.9464000000002264,0.0524847717988935,0.0,0.03627966729608508
67,-1.9456000000002265,0.0525516845394484,0.0,0.036377946886774294
68,-1.9448000000002263,0.0526187355655804,0.0,0.03647638888557669
69,-1.9440000000002264,0.0526859253242449,0.0,0.03657499376435052
70,-1.9432000000002263,0.0527532542640624,0.0,0.03667376199673787
71,-1.9424000000002264,0.052820722835325,0.0,0.036772694058172184
72,-1.9416000000002267,0.0528883314900038,0.0,0.03687179042588474
73,-1.9408000000002268,0.0529560806817544,0.0,0.03697105157891204
74,-1.9400000000002269,0.0530239708659236,0.0,0.03707047799810347
