,x1,y_raw,rep
0,-2.0,-0.5459682620877272,0.0
1,-1.9,-0.5362256879461466,0.0
2,-1.7999999999999998,-0.5233825656562041,0.0
3,-1.6999999999999997,-0.5057940444377204,0.0
4,-1.5999999999999996,-0.48083214569756266,0.0
5,-1.4999999999999996,-0.4444085877658512,0.0
6,-1.3999999999999995,-0.3907191557831279,0.0
7,-1.2999999999999994,-0.31347769597059694,0.0
8,-1.1999999999999993,-0.21103087834967532,0.0
9,-1.0999999999999992,-0.09428335497613653,0.0
10,-0.9999999999999991,0.0147041717194987,0.0
11,-0.899999999999999,0.09911025171343815,0.0
12,-0.7999999999999989,0.15679205580922911,0.0
13,-0.6999999999999988,0.19355472953633251,0.0
14,-0.5999999999999988,0.2158666736296085,0.0
15,-0.49999999999999867,0.2291415657591479,0.0
16,-0.3999999999999986,0.23806371235929907,0.0
17,-0.2999999999999985,0.24691979482404322,0.0
18,-0.1999999999999984,0.2598414011085908,0.0
19,-0.09999999999999831,0.28095132937368583,0.0
20,1.7763568394002505e-15,0.31388609179638455,0.0
21,0.10000000000000187,0.3596502883847694,0.0
22,0.20000000000000195,0.4127881863970661,0.0
23,0.30000000000000204,0.46118246584890005,0.0
24,0.40000000000000213,0.4953307292507009,0.0
25,0.5000000000000022,0.5155014811278591,0.0
26,0.6000000000000023,0.5270243480111065,0.0
27,0.7000000000000024,0.5346707712262991,0.0
28,0.8000000000000025,0.5412732669378371,0.0
29,0.9000000000000026,0.5479597938944089,0.0
30,1.0000000000000027,0.554666028259475,0.0
31,1.1000000000000028,0.5607150257471759,0.0
32,1.2000000000000028,0.5653575835276229,0.0
33,1.300000000000003,0.5681697332352174,0.0
34,1.400000000000003,0.5692281056186186,0.0
35,1.500000000000003,0.5690247290025398,0.0
36,1.6000000000000032,0.5681915836898334,0.0
37,1.7000000000000033,0.5672196644985151,0.0
38,1.8000000000000034,0.5663299586977889,0.0
39,1.9000000000000035,0.5655076271915392,0.0
40,2.0000000000000036,0.564609654240033,0.0
41,2.100000000000003,0.5634628856992109,0.0
42,2.2000000000000037,0.5619211744745883,0.0
43,2.3000000000000043,0.559886729302449,0.0
44,2.400000000000004,0.557311075949257,0.0
45,2.5000000000000036,0.5541878358318852,0.0
46,2.600000000000004,0.550543763706062,0.0
47,2.7000000000000046,0.5464304294145343,0.0
48,2.8000000000000043,0.5419169736375545,0.0
49,2.900000000000004,0.5370837578197678,0.0
50,3.0000000000000044,0.5320167281245969,0.0
51,3.100000000000005,0.5268024736518404,0.0
52,3.2000000000000046,0.5215240767826327,0.0
53,3.3000000000000043,0.5162578753596172,0.0
54,3.400000000000005,0.5110712024496085,0.0
55,3.5000000000000053,0.5060210821509336,0.0
56,3.600000000000005,0.5011537767976426,0.0
57,3.7000000000000046,0.4965050239762195,0.0
58,3.800000000000005,0.49210077752009457,0.0
59,3.9000000000000057,0.4879582709614604,0.0
60,4.000000000000005,0.48408724569886086,0.0
61,4.100000000000005,0.48049121966211533,0.0
62,4.2000000000000055,0.47716870765093883,0.0
63,4.300000000000006,0.4741143366248772,0.0
64,4.400000000000006,0.47131982540677003,0.0
65,4.500000000000005,0.4687748178142527,0.0
66,4.600000000000006,0.46646757162596336,0.0
67,4.700000000000006,0.4643855140782246,0.0
68,4.800000000000006,0.4625156789967879,0.0
69,4.900000000000006,0.46084504233999035,0.0
70,5.000000000000006,0.4593607728134333,0.0
71,5.100000000000007,0.4580504130371692,0.0
72,5.200000000000006,0.45690200502208644,0.0
73,5.300000000000006,0.4559041717893048,0.0
74,5.400000000000007,0.455046165061419,0.0
75,5.500000000000007,0.45431788719055377,0.0
76,5.600000000000007,0.45370989392547484,0.0
77,5.700000000000006,0.4532133832781134,0.0
78,5.800000000000007,0.4528201746241946,0.0
79,5.9000000000000075,0.45252268124553185,0.0
80,6.000000000000007,0.45231387876919465,0.0
81,6.100000000000007,0.4521872713558463,0.0
82,6.200000000000006,0.45213685701173156,0.0
83,6.300000000000008,0.4521570930239142,0.0
84,6.4000000000000075,0.4522428622271128,0.0
85,6.500000000000007,0.45238944058643255,0.0
86,6.6000000000000085,0.4525924664097332,0.0
87,6.700000000000008,0.4528479113750671,0.0
88,6.800000000000008,0.4531520534634086,0.0
89,6.9000000000000075,0.4535014518174461,0.0
90,7.000000000000007,0.4538929234976497,0.0
91,7.1000000000000085,0.4543235220724942,0.0
92,7.200000000000008,0.4547905179569916,0.0
93,7.300000000000008,0.4552913803996239,0.0
94,7.400000000000009,0.455823761010232,0.0
95,7.500000000000009,0.456385478718564,0.0
96,7.6000000000000085,0.4569745060537845,0.0
97,7.700000000000008,0.4575889566381967,0.0
98,7.800000000000008,0.45822707379300076,0.0
99,7.900000000000009,0.4588872201595024,0.0
100,8.000000000000009,0.45956786824535917,0.0
101,8.100000000000009,0.46026759181189525,0.0
102,8.20000000000001,0.4609850580249854,0.0
103,8.30000000000001,0.4617190202983591,0.0
104,8.40000000000001,0.46246831176427583,0.0
105,8.500000000000009,0.4632318393123061,0.0
106,8.600000000000009,0.4640085781423889,0.0
107,8.70000000000001,0.4647975667833743,0.0
108,8.80000000000001,0.46559790253293065,0.0
109,8.90000000000001,0.46640873727896304,0.0
110,9.00000000000001,0.46722927366660655,0.0
111,9.10000000000001,0.4680587615784057,0.0
112,9.20000000000001,0.46889649489852353,0.0
113,9.30000000000001,0.46974180853473047,0.0
114,9.40000000000001,0.470594075674561,0.0
115,9.50000000000001,0.4714527052543932,0.0
116,9.60000000000001,0.47231713962232674,0.0
117,9.70000000000001,0.47318685237766234,0.0
118,9.800000000000011,0.47406134637147856,0.0
119,9.900000000000011,0.4749401518543622,0.0
120,10.00000000000001,0.47582282475869436,0.0
121,10.10000000000001,0.47670894510415535,0.0
122,10.20000000000001,0.4775981155161877,0.0
123,10.300000000000011,0.4784899598481574,0.0
124,10.400000000000011,0.4793841218988291,0.0
125,10.50000000000001,0.48028026421756054,0.0
126,10.600000000000012,0.4811780669903278,0.0
127,10.700000000000012,0.4820772270003294,0.0
128,10.800000000000011,0.48297745665747815,0.0
129,10.900000000000011,0.48387848309160475,0.0
130,11.00000000000001,0.4847800473046474,0.0
131,11.100000000000012,0.48568190337751943,0.0
132,11.200000000000012,0.4865838177277081,0.0
133,11.300000000000011,0.4874855684139947,0.0
134,11.400000000000013,0.48838694448498693,0.0
135,11.500000000000012,0.4892877453684174,0.0
136,11.600000000000012,0.4901877802984167,0.0
