,x,y,z,rep,noise,z_noise,zmodel
0,-1.0,0.0,-3.05,1,-0.0506171208484369,-3.10061712084844,-3.112389609116923
1,-0.975,0.0,-2.86222828125,1,-0.16140186684338,-3.02363014809338,-2.9241052541663426
2,-0.95,0.0,-2.68420125,1,-0.0118383102380306,-2.69603956023803,-2.7427369333768006
3,-0.925,0.0,-2.51560109375,1,0.0032210590746027,-2.5123800346754,-2.5688734883156323
4,-0.9,0.0,-2.35611,1,-0.0361382280691158,-2.39224822806912,-2.402942291641214
5,-0.875,0.0,-2.20541015625,1,-0.171040982567479,-2.37645113881748,-2.2452201482804486
6,-0.85,0.0,-2.06318375,1,0.0638005269476927,-1.99938322305231,-2.095847840812084
7,-0.825,0.0,-1.92911296875,1,-0.123535833904829,-2.05264880265483,-1.954846762744087
8,-0.8,0.0,-1.80288,1,-0.0212692991732126,-1.82414929917321,-1.8221363360532195
9,-0.775,0.0,-1.68416703125,1,0.0323730759833153,-1.65179395526668,-1.6975512007434796
10,-0.75,0.0,-1.57265625,1,-0.0163248746976517,-1.58898112469765,-1.580857450441983
11,-0.725,0.0,-1.46802984375,1,-0.0723227346023289,-1.54035257835233,-1.4717674424144085
12,-0.7,0.0,-1.36997,1,-0.0687850875481085,-1.43875508754811,-1.3699529200175609
13,-0.675,0.0,-1.27815890625,1,-0.0728578266852179,-1.35101673293522,-1.2750563475363834
14,-0.65,0.0,-1.19227875,1,0.17696099738938,-1.01531775261062,-1.1867004746780863
15,-0.625,0.0,-1.11201171875,1,-0.0087680674287177,-1.12077978617872,-1.104496226965804
16,-0.6,0.0,-1.03704,1,-0.112893319909754,-1.14993331990975,-1.0280490662762458
17,-0.575,0.0,-0.967045781249999,1,-0.0804861797356398,-1.04753196098564,-0.9569639900859249
18,-0.55,0.0,-0.901711249999999,1,0.0816287864423924,-0.820082463557607,-0.8908493451421551
19,-0.525,0.0,-0.840718593749999,1,0.0509925932872558,-0.789726000462743,-0.8293196267051495
20,-0.5,0.0,-0.783749999999999,1,-0.0811077272389762,-0.864857727238975,-0.7719974225398532
21,-0.475,0.0,-0.730487656249999,1,-0.0455490676218872,-0.776036723871886,-0.7185146447466254
22,-0.45,0.0,-0.680613749999999,1,-0.0377402947931455,-0.718354044793145,-0.6685131746774053
23,-0.425,0.0,-0.633810468749999,1,0.137640907045797,-0.496169561704202,-0.62164502821663
24,-0.399999999999999,0.0,-0.589759999999999,1,0.121363760412327,-0.468396239587672,-0.5775721316615482
25,-0.374999999999999,0.0,-0.548144531249999,1,0.0375651133021708,-0.510579417947828,-0.535965782930873
26,-0.349999999999999,0.0,-0.508646249999999,1,-0.0114298529225279,-0.520076102922527,-0.49650585917070755
27,-0.324999999999999,0.0,-0.470947343749999,1,0.146487125980814,-0.324460217769185,-0.4588798201123281
28,-0.299999999999999,0.0,-0.434729999999999,1,-0.0792592811310248,-0.513989281131024,-0.42278154673716645
29,-0.274999999999999,0.0,-0.399676406249999,1,0.128339760213667,-0.271336646036332,-0.38791004682010244
30,-0.249999999999999,0.0,-0.365468749999999,1,0.0536193748594317,-0.311849375140567,-0.3539680526249912
31,-0.224999999999999,0.0,-0.331789218749999,1,-0.173277117696341,-0.50506633644634,-0.32066053129201333
32,-0.199999999999999,0.0,-0.298319999999999,1,-0.0606888358530541,-0.359008835853053,-0.2876931251867484
33,-0.174999999999999,0.0,-0.264743281249999,1,0.0252080118997818,-0.239535269350217,-0.2547705376196293
34,-0.149999999999999,0.0,-0.230741249999999,1,-0.0395117123764221,-0.270252962376421,-0.22159487888956286
