,x,y,z,rep,noise,z_noise
0,-1.0,0.0,-3.05,1,0.10197289863174316,-2.9480271013682566
1,-0.975,0.0,-2.86222828125,1,-0.08008953453859932,-2.9423178157885994
2,-0.95,0.0,-2.68420125,1,0.10993940853239684,-2.574261841467603
3,-0.925,0.0,-2.51560109375,1,-0.23351070892981382,-2.749111802679814
4,-0.8999999999999999,0.0,-2.3561099999999997,1,-0.04690932226266066,-2.4030193222626606
5,-0.8749999999999999,0.0,-2.20541015625,1,-0.048192112735995246,-2.2536022689859956
6,-0.8499999999999999,0.0,-2.063183749999999,1,-0.027674750692524997,-2.0908585006925238
7,-0.8249999999999998,0.0,-1.9291129687499995,1,-0.11551089823039837,-2.0446238669803978
8,-0.7999999999999998,0.0,-1.8028799999999996,1,-0.1467565303129634,-1.949636530312963
9,-0.7749999999999998,0.0,-1.6841670312499988,1,0.024332380348023007,-1.6598346509019757
10,-0.7499999999999998,0.0,-1.5726562499999988,1,-0.05102078499512775,-1.6236770349951266
11,-0.7249999999999998,0.0,-1.4680298437499988,1,0.16143492215957955,-1.3065949215904191
12,-0.6999999999999997,0.0,-1.3699699999999988,1,0.10977198893821491,-1.2601980110617839
13,-0.6749999999999997,0.0,-1.278158906249999,1,0.33213552429531507,-0.9460233819546839
14,-0.6499999999999997,0.0,-1.192278749999999,1,0.052511354353873024,-1.1397673956461258
15,-0.6249999999999997,0.0,-1.112011718749999,1,-0.07468009172581118,-1.1866918104758102
16,-0.5999999999999996,0.0,-1.0370399999999989,1,0.11097505462939562,-0.9260649453706032
17,-0.5749999999999996,0.0,-0.9670457812499992,1,0.056473920614499316,-0.9105718606354999
18,-0.5499999999999996,0.0,-0.901711249999999,1,-0.14931234756370187,-1.0510235975637008
19,-0.5249999999999996,0.0,-0.840718593749999,1,0.06322548221754051,-0.7774931115324585
20,-0.4999999999999995,0.0,-0.7837499999999991,1,-0.1325000553768407,-0.9162500553768398
21,-0.4749999999999995,0.0,-0.730487656249999,1,-0.14693598790130522,-0.8774236441513042
22,-0.4499999999999995,0.0,-0.680613749999999,1,-0.13384230311364087,-0.8144560531136399
23,-0.4249999999999995,0.0,-0.633810468749999,1,-0.041064702655372265,-0.6748751714053713
24,-0.3999999999999994,0.0,-0.5897599999999991,1,-0.05237661175374117,-0.6421366117537403
25,-0.3749999999999994,0.0,-0.5481445312499991,1,-0.050582497946125404,-0.5987270291961244
26,-0.3499999999999994,0.0,-0.5086462499999991,1,-0.04490908155181247,-0.5535553315518116
27,-0.3249999999999994,0.0,-0.4709473437499991,1,-0.023718980310736378,-0.49466632406073546
28,-0.2999999999999994,0.0,-0.4347299999999991,1,-0.0018995629907371107,-0.43662956299073624
29,-0.2749999999999993,0.0,-0.3996764062499991,1,-0.00838717809362069,-0.4080635843436198
30,-0.2499999999999993,0.0,-0.3654687499999991,1,-0.07133762466507496,-0.4368063746650741
31,-0.2249999999999993,0.0,-0.3317892187499991,1,0.17692675426657145,-0.15486246448342766
32,-0.1999999999999993,0.0,-0.2983199999999991,1,0.053355029389976785,-0.24496497061002231
33,-0.1749999999999992,0.0,-0.264743281249999,1,-0.18769898486339967,-0.45244226611339866
