,x1,y,rep
0,-4.0,0.3291736076469655,0.0
1,-3.995,0.3274755603514034,0.0
2,-3.99,0.32576628937354674,0.0
3,-3.9850000000000003,0.3240453336460643,0.0
4,-3.9800000000000004,0.3223122138638142,0.0
5,-3.9750000000000005,0.3205664327443001,0.0
6,-3.9700000000000006,0.31880747538948023,0.0
7,-3.9650000000000007,0.31703480975768095,0.0
8,-3.960000000000001,0.3152478872546448,0.0
9,-3.955000000000001,0.31344614345300204,0.0
10,-3.950000000000001,0.31162899894968615,0.0
11,-3.945000000000001,0.3097958603709238,0.0
12,-3.9400000000000013,0.30794612153451384,0.0
13,-3.9350000000000014,0.3060791647791256,0.0
14,-3.9300000000000015,0.30419436247020526,0.0
15,-3.9250000000000016,0.3022910786918639,0.0
16,-3.9200000000000017,0.3003686711338035,0.0
17,-3.915000000000002,0.29842649318180087,0.0
18,-3.910000000000002,0.29646389621965363,0.0
19,-3.905000000000002,0.29448023214966984,0.0
20,-3.900000000000002,0.29247485613771956,0.0
21,-3.8950000000000022,0.2904471295877251,0.0
22,-3.8900000000000023,0.28839642334891497,0.0
23,-3.8850000000000025,0.28632212115757194,0.0
24,-3.8800000000000026,0.284223623313013,0.0
25,-3.8750000000000027,0.2821003505853345,0.0
26,-3.8700000000000028,0.27995174835003594,0.0
27,-3.865000000000003,0.2777772909418243,0.0
28,-3.860000000000003,0.27557648621693714,0.0
29,-3.855000000000003,0.27334888031000426,0.0
30,-3.850000000000003,0.27109406256794094,0.0
31,-3.8450000000000033,0.26881167063958866,0.0
32,-3.8400000000000034,0.2665013956958057,0.0
33,-3.8350000000000035,0.26416298775055463,0.0
34,-3.8300000000000036,0.2617962610492565,0.0
35,-3.8250000000000037,0.25940109948622253,0.0
36,-3.820000000000004,0.25697746200868493,0.0
37,-3.815000000000004,0.2545253879604784,0.0
38,-3.810000000000004,0.2520450023143663,0.0
39,-3.805000000000004,0.24953652073790789,0.0
40,-3.8000000000000043,0.24700025443423684,0.0
41,-3.7950000000000044,0.24443661469590647,0.0
42,-3.7900000000000045,0.2418461171073545,0.0
43,-3.7850000000000046,0.23922938532962953,0.0
44,-3.7800000000000047,0.23658715439991942,0.0
45,-3.775000000000005,0.23392027347819605,0.0
46,-3.770000000000005,0.23122970797421985,0.0
47,-3.765000000000005,0.22851654099005736,0.0
48,-3.760000000000005,0.22578197401659333,0.0
49,-3.7550000000000052,0.22302732682694534,0.0
50,-3.7500000000000053,0.22025403651564682,0.0
51,-3.7450000000000054,0.2174636556396159,0.0
52,-3.7400000000000055,0.21465784942559185,0.0
53,-3.7350000000000056,0.211838392018484,0.0
54,-3.7300000000000058,0.20900716175620718,0.0
55,-3.725000000000006,0.2061661354687113,0.0
56,-3.720000000000006,0.2033173818118771,0.0
57,-3.715000000000006,0.20046305366075337,0.0
58,-3.710000000000006,0.19760537960067767,0.0
59,-3.7050000000000063,0.1947466545691929,0.0
60,-3.7000000000000064,0.1918892297157995,0.0
61,-3.6950000000000065,0.18903550156031154,0.0
62,-3.6900000000000066,0.18618790054341985,0.0
63,-3.6850000000000067,0.18334887907492958,0.0
