,x,y,z,rep,zmodel
0,-1.0,0.0,-3.05,1,-3.0660928941531647
1,-0.995,0.0,-3.0116508262500004,1,-3.03044124354444
2,-0.99,0.0,-2.97370161,1,-2.9948845751329354
3,-0.985,0.0,-2.93614980875,1,-2.959433398959449
4,-0.98,0.0,-2.89899288,1,-2.924098107445555
5,-0.975,0.0,-2.86222828125,1,-2.8888889602605468
6,-0.97,0.0,-2.82585347,1,-2.853816069537383
7,-0.965,0.0,-2.78986590375,1,-2.8188893854858175
8,-0.96,0.0,-2.75426304,1,-2.7841186824488546
9,-0.955,0.0,-2.71904233625,1,-2.74951354544651
10,-0.95,0.0,-2.68420125,1,-2.715083357248399
11,-0.945,0.0,-2.64973723875,1,-2.6808372860139893
12,-0.94,0.0,-2.61564776,1,-2.6467842735364817
13,-0.935,0.0,-2.58193027125,1,-2.6129330241232376
14,-0.93,0.0,-2.54858223,1,-2.5792919941424493
15,-0.925,0.0,-2.51560109375,1,-2.545869382262398
16,-0.92,0.0,-2.48298432,1,-2.5126731204062316
17,-0.915,0.0,-2.45072936625,1,-2.4797108654416133
18,-0.91,0.0,-2.41883369,1,-2.4469899916210833
19,-0.905,0.0,-2.387294748749999,1,-2.4145175837853134
20,-0.8999999999999999,0.0,-2.3561099999999997,1,-2.3823004313378844
21,-0.8949999999999999,0.0,-2.325276901249999,1,-2.350345022996615
22,-0.8899999999999999,0.0,-2.294792909999999,1,-2.3186575423229425
23,-0.8849999999999999,0.0,-2.2646554837499995,1,-2.2872438640274653
24,-0.8799999999999999,0.0,-2.234862079999999,1,-2.256109551046323
25,-0.8749999999999999,0.0,-2.20541015625,1,-2.2252598523799616
26,-0.8699999999999999,0.0,-2.17629717,1,-2.194699701682652
27,-0.8649999999999999,0.0,-2.147520578749999,1,-2.164433716588244
28,-0.8599999999999999,0.0,-2.119077839999999,1,-2.1344661987548696
29,-0.8549999999999999,0.0,-2.0909664112499997,1,-2.104801134608705
30,-0.8499999999999999,0.0,-2.063183749999999,1,-2.075442196764538
31,-0.8449999999999999,0.0,-2.035727313749999,1,-2.046392746098701
32,-0.8399999999999999,0.0,-2.0085945599999997,1,-2.0176558344479183
33,-0.8349999999999999,0.0,-1.9817829462499992,1,-1.9892342079059688
34,-0.8299999999999998,0.0,-1.9552899299999995,1,-1.9611303106883782
35,-0.8249999999999998,0.0,-1.9291129687499995,1,-1.9333462895341806
36,-0.8199999999999998,0.0,-1.903249519999999,1,-1.9058839986126193
37,-0.8149999999999998,0.0,-1.877697041249999,1,-1.8787450049017935
38,-0.8099999999999998,0.0,-1.8524529899999995,1,-1.8519305940056199
39,-0.8049999999999998,0.0,-1.8275148237499992,1,-1.8254417763749733
40,-0.7999999999999998,0.0,-1.8028799999999996,1,-1.7992792938986824
41,-0.7949999999999998,0.0,-1.778545976249999,1,-1.7734436268299376
42,-0.7899999999999998,0.0,-1.7545102099999994,1,-1.7479350010138022
43,-0.7849999999999998,0.0,-1.7307701587499993,1,-1.7227533953818512
44,-0.7799999999999998,0.0,-1.707323279999999,1,-1.6978985496803367
45,-0.7749999999999998,0.0,-1.6841670312499988,1,-1.673369972398985
46,-0.7699999999999998,0.0,-1.661298869999999,1,-1.6491669488681664
47,-0.7649999999999998,0.0,-1.638716253749999,1,-1.625288549493137
48,-0.7599999999999998,0.0,-1.616416639999999,1,-1.601733638094972
49,-0.7549999999999998,0.0,-1.5943974862499992,1,-1.578500880328911
50,-0.7499999999999998,0.0,-1.5726562499999988,1,-1.5555887521520073
51,-0.7449999999999998,0.0,-1.5511903887499991,1,-1.5329955483132067
52,-0.7399999999999998,0.0,-1.5299973599999992,1,-1.5107193908402785
53,-0.7349999999999998,0.0,-1.509074621249999,1,-1.4887582374993837
54,-0.7299999999999998,0.0,-1.488419629999999,1,-1.4671098902044597
55,-0.7249999999999998,0.0,-1.4680298437499988,1,-1.44577200335501
56,-0.7199999999999998,0.0,-1.4479027199999992,1,-1.4247420920823373
57,-0.7149999999999997,0.0,-1.428035716249999,1,-1.4040175403856925
58,-0.7099999999999997,0.0,-1.4084262899999989,1,-1.3835956091412698
59,-0.7049999999999997,0.0,-1.389071898749999,1,-1.3634734439683978
60,-0.6999999999999997,0.0,-1.3699699999999988,1,-1.3436480829386974
61,-0.6949999999999997,0.0,-1.351118051249999,1,-1.324116464115405
62,-0.6899999999999997,0.0,-1.332513509999999,1,-1.304875432911329
63,-0.6849999999999997,0.0,-1.314153833749999,1,-1.2859217492553685
64,-0.6799999999999997,0.0,-1.296036479999999,1,-1.2672520945586654
65,-0.6749999999999997,0.0,-1.278158906249999,1,-1.2488630784728185
66,-0.6699999999999997,0.0,-1.2605185699999988,1,-1.230751245433697
67,-0.6649999999999997,0.0,-1.2431129287499991,1,-1.212913080985557
68,-0.6599999999999997,0.0,-1.225939439999999,1,-1.1953450178812697
69,-0.6549999999999997,0.0,-1.2089955612499992,1,-1.1780434419554453
70,-0.6499999999999997,0.0,-1.192278749999999,1,-1.1610046977682507
71,-0.6449999999999997,0.0,-1.1757864637499988,1,-1.1442250940185956
72,-0.6399999999999997,0.0,-1.159516159999999,1,-1.1277009087262464
73,-0.6349999999999997,0.0,-1.143465296249999,1,-1.1114283941831702
74,-0.6299999999999997,0.0,-1.1276313299999992,1,-1.0954037816751991
75,-0.6249999999999997,0.0,-1.112011718749999,1,-1.079623285975736
76,-0.6199999999999997,0.0,-1.0966039199999993,1,-1.0640831096138643
77,-0.6149999999999997,0.0,-1.0814053912499988,1,-1.0487794469197822
78,-0.6099999999999997,0.0,-1.066413589999999,1,-1.0337084878509908
79,-0.6049999999999996,0.0,-1.0516259737499989,1,-1.0188664216031031
80,-0.5999999999999996,0.0,-1.0370399999999989,1,-1.0042494400096065
81,-0.5949999999999996,0.0,-1.0226531262499992,1,-0.9898537407351817
82,-0.5899999999999996,0.0,-1.0084628099999988,1,-0.9756755302675717
83,-0.5849999999999996,0.0,-0.9944665087499992,1,-0.9617110267132252
84,-0.5799999999999996,0.0,-0.9806616799999988,1,-0.9479564624021674
85,-0.5749999999999996,0.0,-0.9670457812499992,1,-0.9344080863077538
86,-0.5699999999999996,0.0,-0.9536162699999988,1,-0.921062166287101
87,-0.5649999999999996,0.0,-0.940370603749999,1,-0.9079149911481097
88,-0.5599999999999996,0.0,-0.9273062399999992,1,-0.8949628725490878
89,-0.5549999999999996,0.0,-0.914420636249999,1,-0.8822021467370215
90,-0.5499999999999996,0.0,-0.901711249999999,1,-0.8696291761305908
91,-0.5449999999999996,0.0,-0.889175538749999,1,-0.8572403507539984
92,-0.5399999999999996,0.0,-0.8768109599999989,1,-0.8450320895277104
93,-0.5349999999999996,0.0,-0.864614971249999,1,-0.8330008414220978
94,-0.5299999999999996,0.0,-0.8525850299999991,1,-0.8211430864799776
95,-0.5249999999999996,0.0,-0.840718593749999,1,-0.8094553367139249
96,-0.5199999999999996,0.0,-0.829013119999999,1,-0.7979341368841572
97,-0.5149999999999996,0.0,-0.8174660662499992,1,-0.786576065162685
98,-0.5099999999999996,0.0,-0.806074889999999,1,-0.775377733689296
99,-0.5049999999999996,0.0,-0.794837048749999,1,-0.7643357890248274
100,-0.4999999999999995,0.0,-0.7837499999999991,1,-0.7534469125070231
101,-0.4949999999999995,0.0,-0.772811201249999,1,-0.7427078205141519
102,-0.4899999999999995,0.0,-0.762018109999999,1,-0.7321152646413921
103,-0.4849999999999995,0.0,-0.751368183749999,1,-0.7216660317948462
104,-0.4799999999999995,0.0,-0.7408588799999991,1,-0.711356944207885
105,-0.4749999999999995,0.0,-0.730487656249999,1,-0.7011848593843577
106,-0.4699999999999995,0.0,-0.720251969999999,1,-0.6911466699730426
107,-0.4649999999999995,0.0,-0.7101492787499991,1,-0.6812393035775476
108,-0.4599999999999995,0.0,-0.7001770399999991,1,-0.6714597225057023
109,-0.4549999999999995,0.0,-0.6903327112499991,1,-0.6618049234623288
110,-0.4499999999999995,0.0,-0.680613749999999,1,-0.6522719371890988
111,-0.4449999999999995,0.0,-0.671017613749999,1,-0.6428578280550319
112,-0.4399999999999995,0.0,-0.6615417599999991,1,-0.6335596936010393
113,-0.4349999999999995,0.0,-0.652183646249999,1,-0.6243746640417372
114,-0.4299999999999995,0.0,-0.642940729999999,1,-0.6152999017276215
115,-0.4249999999999995,0.0,-0.633810468749999,1,-0.6063326005705402
116,-0.4199999999999995,0.0,-0.624790319999999,1,-0.5974699854352384
117,-0.4149999999999995,0.0,-0.6158777412499991,1,-0.5887093114996297
118,-0.4099999999999995,0.0,-0.6070701899999991,1,-0.5800478635863021
119,-0.4049999999999994,0.0,-0.5983651237499992,1,-0.5714829554676101
120,-0.3999999999999994,0.0,-0.5897599999999991,1,-0.5630119291466166
121,-0.3949999999999994,0.0,-0.5812522762499991,1,-0.5546321541159887
122,-0.3899999999999994,0.0,-0.572839409999999,1,-0.546341026596845
123,-0.3849999999999994,0.0,-0.5645188587499991,1,-0.5381359687594263
124,-0.3799999999999994,0.0,-0.5562880799999991,1,-0.5300144279273779
125,-0.3749999999999994,0.0,-0.5481445312499991,1,-0.5219738757672869
126,-0.3699999999999994,0.0,-0.5400856699999991,1,-0.5140118074650402
127,-0.3649999999999994,0.0,-0.5321089537499991,1,-0.5061257408904734
128,-0.3599999999999994,0.0,-0.5242118399999991,1,-0.49831321575168613
