,x,y,z,rep,noise,z_noise,zmodel
0,-1.0,0.0,-3.05,1,0.0,-3.05,-3.0246709694291463
1,-0.975,0.0,-2.86222828125,1,0.0,-2.86222828125,-2.85669440192743
2,-0.95,0.0,-2.68420125,1,0.0,-2.68420125,-2.6910869228500642
3,-0.925,0.0,-2.51560109375,1,0.0,-2.51560109375,-2.5290194705060136
4,-0.8999999999999999,0.0,-2.35611,1,0.0,-2.35611,-2.371575638888
5,-0.8749999999999999,0.0,-2.20541015625,1,0.0,-2.20541015625,-2.219713566442368
6,-0.8499999999999999,0.0,-2.063183749999999,1,0.0,-2.063183749999999,-2.0742363989170234
7,-0.8249999999999998,0.0,-1.9291129687499995,1,0.0,-1.9291129687499995,-1.9357732448719445
8,-0.7999999999999998,0.0,-1.80288,1,0.0,-1.80288,-1.8047712151280162
9,-0.7749999999999998,0.0,-1.6841670312499988,1,0.0,-1.6841670312499988,-1.6814978734649155
10,-0.7499999999999998,0.0,-1.5726562499999988,1,0.0,-1.5726562499999988,-1.566052439459078
11,-0.7249999999999998,0.0,-1.4680298437499988,1,0.0,-1.4680298437499988,-1.4583834947006271
12,-0.6999999999999997,0.0,-1.3699699999999988,1,0.0,-1.3699699999999988,-1.3583107641830185
13,-0.6749999999999997,0.0,-1.278158906249999,1,0.0,-1.278158906249999,-1.2655487048992935
14,-0.6499999999999997,0.0,-1.192278749999999,1,0.0,-1.192278749999999,-1.1797300181774044
15,-0.6249999999999997,0.0,-1.112011718749999,1,0.0,-1.112011718749999,-1.1004276898452567
16,-0.5999999999999996,0.0,-1.0370399999999989,1,0.0,-1.0370399999999989,-1.0271746535388995
17,-0.5749999999999996,0.0,-0.9670457812499992,1,0.0,-0.9670457812499992,-0.9594806020946888
18,-0.5499999999999996,0.0,-0.901711249999999,1,0.0,-0.901711249999999,-0.8968458085094818
19,-0.5249999999999996,0.0,-0.840718593749999,1,0.0,-0.840718593749999,-0.838772055968374
20,-0.4999999999999995,0.0,-0.7837499999999991,1,0.0,-0.7837499999999991,-0.7847709265785696
21,-0.4749999999999995,0.0,-0.730487656249999,1,0.0,-0.730487656249999,-0.7343697786851482
22,-0.4499999999999995,0.0,-0.680613749999999,1,0.0,-0.680613749999999,-0.6871157721496313
23,-0.4249999999999995,0.0,-0.633810468749999,1,0.0,-0.633810468749999,-0.6425782966894487
24,-0.3999999999999994,0.0,-0.5897599999999991,1,0.0,-0.5897599999999991,-0.6003501336740372
25,-0.3749999999999994,0.0,-0.5481445312499991,1,0.0,-0.5481445312499991,-0.5600476463689832
