,x,y,z,rep,noise,z_noise,zmodel
0,-1.0,0.0,-3.05,1,0.0,-3.05,-3.0300505174464147
1,-0.975,0.0,-2.86222828125,1,0.0,-2.86222828125,-2.859224957596671
2,-0.95,0.0,-2.68420125,1,0.0,-2.68420125,-2.6915771240797746
3,-0.925,0.0,-2.51560109375,1,0.0,-2.51560109375,-2.528159661713182
4,-0.8999999999999999,0.0,-2.35611,1,0.0,-2.35611,-2.3699244398083805
5,-0.8749999999999999,0.0,-2.20541015625,1,0.0,-2.20541015625,-2.217696388514235
6,-0.8499999999999999,0.0,-2.063183749999999,1,0.0,-2.063183749999999,-2.072154491327939
7,-0.8249999999999998,0.0,-1.9291129687499995,1,0.0,-1.9291129687499995,-1.9338206719715587
8,-0.7999999999999998,0.0,-1.80288,1,0.0,-1.80288,-1.8030565560403142
9,-0.7749999999999998,0.0,-1.6841670312499988,1,0.0,-1.6841670312499988,-1.6800674219758507
10,-0.7499999999999998,0.0,-1.5726562499999988,1,0.0,-1.5726562499999988,-1.5649121595393414
11,-0.7249999999999998,0.0,-1.4680298437499988,1,0.0,-1.4680298437499988,-1.4575177635110734
12,-0.6999999999999997,0.0,-1.3699699999999988,1,0.0,-1.3699699999999988,-1.3576968025389402
13,-0.6749999999999997,0.0,-1.278158906249999,1,0.0,-1.278158906249999,-1.265166384613847
14,-0.6499999999999997,0.0,-1.192278749999999,1,0.0,-1.192278749999999,-1.179567341819566
15,-0.6249999999999997,0.0,-1.112011718749999,1,0.0,-1.112011718749999,-1.1004826245905834
16,-0.5999999999999996,0.0,-1.0370399999999989,1,0.0,-1.0370399999999989,-1.0274541827480994
17,-0.5749999999999996,0.0,-0.9670457812499992,1,0.0,-0.9670457812499992,-0.9599978816996643
18,-0.5499999999999996,0.0,-0.901711249999999,1,0.0,-0.901711249999999,-0.8976162350608916
19,-0.5249999999999996,0.0,-0.840718593749999,1,0.0,-0.840718593749999,-0.8398089190333632
20,-0.4999999999999995,0.0,-0.7837499999999991,1,0.0,-0.7837499999999991,-0.7860811676404249
21,-0.4749999999999995,0.0,-0.730487656249999,1,0.0,-0.730487656249999,-0.735950235825162
22,-0.4499999999999995,0.0,-0.680613749999999,1,0.0,-0.680613749999999,-0.6889501670811895
23,-0.4249999999999995,0.0,-0.633810468749999,1,0.0,-0.633810468749999,-0.6446351224110382
24,-0.3999999999999994,0.0,-0.5897599999999991,1,0.0,-0.5897599999999991,-0.6025815263391134
25,-0.3749999999999994,0.0,-0.5481445312499991,1,0.0,-0.5481445312499991,-0.5623892706650768
26,-0.3499999999999994,0.0,-0.5086462499999991,1,0.0,-0.5086462499999991,-0.523682193393359
27,-0.3249999999999994,0.0,-0.4709473437499991,1,0.0,-0.4709473437499991,-0.4861080231117114
28,-0.2999999999999994,0.0,-0.4347299999999991,1,0.0,-0.4347299999999991,-0.44933795100410245
29,-0.2749999999999993,0.0,-0.3996764062499991,1,0.0,-0.3996764062499991,-0.4130659655877514
30,-0.2499999999999993,0.0,-0.3654687499999991,1,0.0,-0.3654687499999991,-0.37700806025714745
31,-0.2249999999999993,0.0,-0.3317892187499991,1,0.0,-0.3317892187499991,-0.3409014013049413
32,-0.1999999999999993,0.0,-0.2983199999999991,1,0.0,-0.2983199999999991,-0.3045035243761688
33,-0.1749999999999992,0.0,-0.264743281249999,1,0.0,-0.264743281249999,-0.26759161015406163
34,-0.1499999999999992,0.0,-0.2307412499999989,1,0.0,-0.2307412499999989,-0.22996187519033964
35,-0.1249999999999992,0.0,-0.1959960937499989,1,0.0,-0.1959960937499989,-0.19142910084028714
36,-0.0999999999999992,0.0,-0.1601899999999988,1,0.0,-0.1601899999999988,-0.15182631190112622
37,-0.0749999999999991,0.0,-0.1230051562499987,1,0.0,-0.1230051562499987,-0.11100460647519846
38,-0.0499999999999991,0.0,-0.0841237499999986,1,0.0,-0.0841237499999986,-0.06883312954251768
39,-0.0249999999999991,0.0,-0.0432279687499985,1,0.0,-0.0432279687499985,-0.02519917456226972
40,8.881784197001252e-16,0.0,1.5809575870662245e-15,1,0.0,1.5809575870662245e-15,0.019991609951739653
41,0.0250000000000008,0.0,0.0458779687500015,1,0.0,0.0458779687500015,0.06681493851425124
42,0.0500000000000009,0.0,0.0947237500000018,1,0.0,0.0947237500000018,0.1153275667304793
43,0.075000000000001,0.0,0.1468551562500022,1,0.0,0.1468551562500022,0.16556696928570208
44,0.1000000000000009,0.0,0.2025900000000022,1,0.0,0.2025900000000022,0.21755106115305883
45,0.1250000000000009,0.0,0.2622460937500022,1,0.0,0.2622460937500022,0.2712780071008592
46,0.150000000000001,0.0,0.3261412500000027,1,0.0,0.3261412500000027,0.3267261645532773
47,0.1750000000000011,0.0,0.3945932812500032,1,0.0,0.3945932812500032,0.38385420277855337
48,0.200000000000001,0.0,0.4679200000000033,1,0.0,0.4679200000000033,0.4426014370865562
49,0.2250000000000009,0.0,0.5464392187500031,1,0.0,0.5464392187500031,0.5028884101658813
50,0.2500000000000011,0.0,0.6304687500000039,1,0.0,0.6304687500000039,0.5646177439802871
51,0.2750000000000012,0.0,0.7203264062500045,1,0.0,0.7203264062500045,0.6276752750459407
52,0.3000000000000011,0.0,0.8163300000000046,1,0.0,0.8163300000000046,0.6919314738724538
53,0.325000000000001,0.0,0.9187973437500044,1,0.0,0.9187973437500044,0.7572431364828561
54,0.3500000000000012,0.0,1.0280462500000054,1,0.0,1.0280462500000054,0.8234553229698742
55,0.3750000000000013,0.0,1.1443945312500063,1,0.0,1.1443945312500063,0.8904035058103459
56,0.4000000000000012,0.0,1.2681600000000064,1,0.0,1.2681600000000064,0.9579158799614579
57,0.4250000000000011,0.0,1.3996604687500065,1,0.0,1.3996604687500065,1.0258157783418644
58,0.4500000000000013,0.0,1.5392137500000076,1,0.0,1.5392137500000076,1.093924130748047
59,0.4750000000000014,0.0,1.6871376562500089,1,0.0,1.6871376562500089,1.1620619019495328
60,0.5000000000000013,0.0,1.8437500000000084,1,0.0,1.8437500000000084,1.2300524457718827
61,0.5250000000000012,0.0,2.0093685937500085,1,0.0,2.0093685937500085,1.297723716275038
62,0.5500000000000014,0.0,2.1843112500000097,1,0.0,2.1843112500000097,1.364910284281267
63,0.5750000000000015,0.0,2.3688957812500115,1,0.0,2.3688957812500115,1.4314551169134937
64,0.6000000000000014,0.0,2.5634400000000115,1,0.0,2.5634400000000115,1.497211088746003
65,0.6250000000000013,0.0,2.768261718750012,1,0.0,2.768261718750012,1.5620422048577676
66,0.6500000000000015,0.0,2.983678750000013,1,0.0,2.983678750000013,1.6258245277412695
67,0.6750000000000016,0.0,3.210008906250015,1,0.0,3.210008906250015,1.688446810964767
68,0.7000000000000015,0.0,3.4475700000000145,1,0.0,3.4475700000000145,1.7498108521542057
69,0.7250000000000014,0.0,3.6966798437500143,1,0.0,3.6966798437500143,1.8098315858555054
70,0.7500000000000016,0.0,3.957656250000016,1,0.0,3.957656250000016,1.8684369429345289
71,0.7750000000000017,0.0,4.230817031250019,1,0.0,4.230817031250019,1.9255675073098348
72,0.8000000000000016,0.0,4.516480000000019,1,0.0,4.516480000000019,1.9811760030720746
73,0.8250000000000015,0.0,4.814962968750018,1,0.0,4.814962968750018,2.035226645612007
74,0.8500000000000016,0.0,5.126583750000021,1,0.0,5.126583750000021,2.08769438951773
75,0.8750000000000018,0.0,5.451660156250024,1,0.0,5.451660156250024,2.138564104010925
76,0.9000000000000017,0.0,5.790510000000023,1,0.0,5.790510000000023,2.1878297038794843
77,0.9250000000000016,0.0,6.143451093750024,1,0.0,6.143451093750024,2.2354932605222855
78,0.9500000000000016,0.0,6.510801250000026,1,0.0,6.510801250000026,2.281564114110953
79,0.975000000000002,0.0,6.892878281250029,1,0.0,6.892878281250029,2.3260580042103935
80,-1.0,0.0,-0.2953512865871591,5,0.0,-0.2953512865871591,-0.29904009058928366
81,-0.975,0.0,-0.2933332798872255,5,0.0,-0.2933332798872255,-0.2945685198249851
82,-0.95,0.0,-0.2934494579716514,5,0.0,-0.2934494579716514,-0.29294043900731787
83,-0.925,0.0,-0.295626374602891,5,0.0,-0.295626374602891,-0.29397073342281616
84,-0.8999999999999999,0.0,-0.2997758725209265,5,0.0,-0.2997758725209265,-0.2974682109958711
85,-0.8749999999999999,0.0,-0.305797044089367,5,0.0,-0.305797044089367,-0.3032376264353062
86,-0.8499999999999999,0.0,-0.3135781433059793,5,0.0,-0.3135781433059793,-0.3110815806953033
87,-0.8249999999999998,0.0,-0.3229984298570419,5,0.0,-0.3229984298570419,-0.3208022856234194
88,-0.7999999999999998,0.0,-0.3339299292112799,5,0.0,-0.3339299292112799,-0.3322031858474776
89,-0.7749999999999998,0.0,-0.3462390958946454,5,0.0,-0.3462390958946454,-0.3450904316157526
90,-0.7499999999999998,0.0,-0.359788370033045,5,0.0,-0.359788370033045,-0.3592741976926816
91,-0.7249999999999998,0.0,-0.3744376199752435,5,0.0,-0.3744376199752435,-0.3745698447372628
92,-0.6999999999999997,0.0,-0.3900454662984666,5,0.0,-0.3900454662984666,-0.39079892101348973
93,-0.6749999999999997,0.0,-0.4064704847466771,5,0.0,-0.4064704847466771,-0.40779000389839654
94,-0.6499999999999997,0.0,-0.4235722876535462,5,0.0,-0.4235722876535462,-0.4253793824941326
95,-0.6249999999999997,0.0,-0.4412124851607318,5,0.0,-0.4412124851607318,-0.4434115846866276
96,-0.5999999999999996,0.0,-0.4592555290630684,5,0.0,-0.4592555290630684,-0.4617397541477826
97,-0.5749999999999996,0.0,-0.4775694434046592,5,0.0,-0.4775694434046592,-0.480225884942905
