,x1,y,rep,noise,y_noise,ymodel
0,-1.9999999999999984,0.0482946606443019,0.0,0.1144574610278648,0.1627521216721667,0.2738902852156786
1,-1.899999999999998,0.0566088255799036,0.0,-0.0609476197642005,-0.0043387941842969,0.2904162623589496
2,-1.799999999999998,0.0675689512566437,0.0,0.176202747752319,0.2437716990089627,0.30772836280711796
3,-1.699999999999998,0.0825787283708551,0.0,-0.262214555560371,-0.1796358271895159,0.32584443472635005
4,-1.599999999999998,0.1038808339761591,0.0,-0.0225487286670351,0.0813321053091239,0.34477949341671726
5,-1.4999999999999978,0.1349641456127861,0.0,-0.0537157412107492,0.0812484044020369,0.3645452026506382
6,-1.3999999999999977,0.1807818921668509,0.0,0.3003466891891614,0.4811285813560123,0.3851493352976635
7,-1.2999999999999976,0.2466985818851426,0.0,-0.0258256744924284,0.2208729073927141,0.40659522356509087
8,-1.1999999999999975,0.3341251414832462,0.0,0.1120661331408249,0.4461912746240711,0.42888121171759397
9,-1.0999999999999974,0.4337557063673159,0.0,-0.0486879268624996,0.3850677795048162,0.4520001266384316
10,-0.9999999999999972,0.5267640078390433,0.0,0.0945569671862464,0.6213209750252897,0.47593878389179833
11,-0.8999999999999972,0.5987948757019933,0.0,0.3085185317305206,0.907313407432514,0.5006775488406017
12,-0.7999999999999972,0.6480196520358648,0.0,0.1028053523562983,0.750825004392163,0.5261899736445363
13,-0.6999999999999971,0.6793923599464308,0.0,-0.2082820572031606,0.4711103027432701,0.5524425313818464
14,-0.599999999999997,0.6984330344673151,0.0,0.0456748841125621,0.7441079185798772,0.5793944678923693
15,-0.4999999999999969,0.7097616259733581,0.0,0.0628544235730648,0.772616049546423,0.606997790058831
16,-0.3999999999999968,0.7173756504945241,0.0,-0.3407916644595887,0.3765839860349354,0.6351974060275289
17,-0.2999999999999967,0.7249332968850114,0.0,-0.0548472867670897,0.6700860101179216,0.6639314283149315
18,-0.1999999999999966,0.7359603996118074,0.0,-0.0445948310746881,0.6913655685371192,0.6931316449675783
19,-0.0999999999999965,0.753975292064681,0.0,0.038342251441401,0.7923175435060821,0.7227241571811508
20,3.552713678800501e-15,0.7820813185539746,0.0,-0.2160238617014473,0.5660574568525272,0.7526301744068932
