,x1,y,rep,noise,y_noise,ymodel
0,-1.9500000000000075,0.0034032879042649,0.0,0.2012455689374819,0.2046488568417468,0.17739365068401497
1,-1.900000000000008,0.0034063889245609,0.0,0.1813365061319609,0.1847428950565219,0.15171932755129897
2,-1.850000000000008,0.0034094899448568,0.0,-0.0776610794616625,-0.0742515895168057,0.12701366202181608
3,-1.8000000000000078,0.0034125909651527,0.0,0.0979478579422854,0.1013604489074381,0.10354526387938301
4,-1.750000000000008,0.0034156919854486,0.0,0.2847141734779719,0.2881298654634205,0.08158545004214501
5,-1.7000000000000082,0.0034187930057446,0.0,0.0886242732332744,0.092043066239019,0.061400199279003864
6,-1.6500000000000083,0.0034218940260405,0.0,-0.0293419071920472,-0.0259200131660067,0.043241062084960036
7,-1.6000000000000083,0.0034249950463364,0.0,0.0251456252727684,0.0285706203191048,0.027335375781053384
8,-1.5500000000000087,0.0034280960666323,0.0,0.0777886479408104,0.0812167440074427,0.013876265122642617
9,-1.5000000000000089,0.0034311970869283,0.0,-0.2787263340844064,-0.2752951369974781,0.003013032099917212
10,-1.450000000000009,0.0034342981072242,0.0,0.1174926247097101,0.1209269228169343,-0.005157360454726034
11,-1.4000000000000092,0.0030994305074991,0.0,-0.2652662921894176,-0.2621668616819185,-0.010596950080874468
12,-1.3500000000000094,0.0025017670938637,0.0,-0.0940905252728706,-0.0915887581790069,-0.01333083336974672
13,-1.3000000000000096,0.0019041036802283,0.0,-0.0196258577535519,-0.0177217540733236,-0.013447985980440391
14,-1.2500000000000098,0.0013064402665929,0.0,0.2365809650655859,0.2378874053321788,-0.011098433150425802
15,-1.20000000000001,0.0007087768529576,0.0,-0.3779320505837398,-0.3772232737307822,-0.0064866946931627645
16,-1.15000000000001,0.0001305353424932,0.0,0.1731091364764913,0.1732396718189845,0.00013816215799189457
17,-1.1000000000000103,0.0,0.0,-0.1669091006809627,-0.1669091006809627,0.008495110604757383
18,-1.0500000000000105,0.0012677134292402,0.0,-0.0591199921254501,-0.0578522786962099,0.018285298505040903
19,-1.0000000000000109,0.0089682420311182,0.0,0.1659672648252014,0.1749355068563196,0.029206445303089912
20,-0.9500000000000108,0.0179852516028509,0.0,0.1556545081332596,0.1736397597361104,0.04096622861329169
21,-0.900000000000011,0.0270697967916059,0.0,0.2622221182487502,0.2892919150403561,0.053293595096295276
22,-0.8500000000000112,0.0398422452828701,0.0,-0.1311274266341907,-0.0912851813513205,0.06594728331582367
